Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
245122,Bose SoundSport Headphones,1,99.99,11/18/19 09:43,"653 5th St, Surat, GU 129870"
245123,Wired Headphones,1,11.99,11/20/19 17:49,"711 2nd St, Rewari, Hr 123500"
245124,AAA Batteries (4-pack),1,2.99,11/08/19 16:33,"306 Lakeview St, Rewari, Hr 123500"
245125,USB-C Charging Cable,1,11.95,11/07/19 14:06,"190  Fontainhas St, Noida, UP 123512"
245126,27in FHD Monitor,1,149.99,11/13/19 19:52,"787 Sitabuldi Main Road St, New Delhi, Dl 122400"
245127,27in FHD Monitor,1,149.99,11/30/19 22:39,"128 Chestnut St, Rewari, Hr 123500"
245128,Lightning Charging Cable,1,14.95,11/06/19 19:29,"181 7th St, Indore, In 126756"
245129,USB-C Charging Cable,1,11.95,11/25/19 15:46,"173 Sitabuldi Main Road St, Bengaluru, Ch 123589"
245130,USB-C Charging Cable,1,11.95,11/28/19 15:55,"430 Rajpath St, Noida, UP 123512"
245131,27in 4K Gaming Monitor,1,389.99,11/02/19 20:03,"875 Sunset St, Indore, In 126756"
245132,ThinkPad Laptop,1,999.99,11/15/19 06:29,"912 13th St, Noida, UP 123512"
245133,34in Ultrawide Monitor,1,379.99,11/27/19 19:48,"417 Colaba causeway St, Noida, UP 123512"
245134,Wired Headphones,1,11.99,11/02/19 00:54,"368 Ridge St, Kolkata, TL 135523"
245135,Apple Airpods Headphones,1,150.0,11/07/19 03:14,"30 5th St, Rewari, Hr 123500"
245136,Lightning Charging Cable,1,14.95,11/09/19 22:01,"825 1st St, Indore, In 126756"
245137,Wired Headphones,1,11.99,11/07/19 11:17,"765 Jagadamba Centre St, Rewari, Hr 123500"
245138,AAA Batteries (4-pack),1,2.99,11/04/19 13:34,"56 Adams St, Indore, In 126756"
245139,AA Batteries (4-pack),1,3.84,11/24/19 12:12,"242 9th St, Noida, UP 123512"
245140,USB-C Charging Cable,1,11.95,11/07/19 13:56,"582 9th St, Bengaluru, Ch 123589"
245140,Bose SoundSport Headphones,1,99.99,11/07/19 13:56,"582 9th St, Bengaluru, Ch 123589"
245141,USB-C Charging Cable,1,11.95,11/08/19 11:39,"465 Dadabhai Naoroji Road St, Indore, In 126756"
245142,AA Batteries (4-pack),1,3.84,11/28/19 20:45,"82 Adams St, Rewari, Hr 123500"
,,,,,
245143,AAA Batteries (4-pack),1,2.99,11/21/19 14:51,"41 Maple St, Noida, UP 123512"
245144,Macbook Pro Laptop,1,1700,11/21/19 18:29,"404 River St, Bengaluru, Ch 123589"
245145,Apple Airpods Headphones,1,150,11/21/19 16:54,"299 Madison St, Surat, GU 129870"
245146,34in Ultrawide Monitor,1,379.99,11/23/19 20:36,"785 12th St, Indore, In 126756"
245147,USB-C Charging Cable,1,11.95,11/20/19 17:40,"424 Commercial Street St, Noida, Hr 132500"
245148,Bose SoundSport Headphones,2,99.99,11/01/19 13:02,"411 Connaught Place St, Surat, GU 129870"
245149,USB-C Charging Cable,1,11.95,11/04/19 17:53,"640 Colaba causeway St, Bengaluru, Ch 123589"
245150,34in Ultrawide Monitor,1,379.99,11/28/19 15:51,"815 South St, Surat, GU 129870"
245151,USB-C Charging Cable,1,11.95,11/29/19 22:14,"315 MG Road Bangalore St, Indore, In 126756"
245152,AA Batteries (4-pack),3,3.84,11/10/19 15:13,"137 14th St, Noida, Hr 132500"
245153,AAA Batteries (4-pack),2,2.99,11/12/19 12:57,"54 Chestnut St, Noida, UP 123512"
245154,Lightning Charging Cable,1,14.95,11/03/19 15:25,"53 Highland St, New Delhi, Dl 122400"
245155,Lightning Charging Cable,2,14.95,11/08/19 09:32,"445 Park St, Noida, UP 123512"
245156,Bose SoundSport Headphones,1,99.99,11/13/19 13:35,"561 7th St, Noida, UP 123512"
245157,USB-C Charging Cable,1,11.95,11/14/19 19:09,"717 Lake St, Rewari, Hr 123500"
245158,USB-C Charging Cable,1,11.95,11/14/19 16:32,"997 MG Road Bangalore St, Noida, Hr 132500"
245159,Vareebadd Phone,1,400,11/17/19 08:23,"347 7th St, Noida, UP 123512"
245159,USB-C Charging Cable,1,11.95,11/17/19 08:23,"347 7th St, Noida, UP 123512"
245159,Wired Headphones,1,11.99,11/17/19 08:23,"347 7th St, Noida, UP 123512"
245160,27in 4K Gaming Monitor,1,389.99,11/27/19 14:08,"974 Jagadamba Centre St, New Delhi, Dl 122400"
245161,Wired Headphones,1,11.99,11/23/19 10:13,"266 Forest St, Kolkata, TL 135523"
245162,Vareebadd Phone,1,400,11/20/19 09:19,"714 River St, Kolkata, TL 135523"
245163,Lightning Charging Cable,1,14.95,11/11/19 10:59,"127  Fontainhas St, Noida, UP 123512"
245164,AAA Batteries (4-pack),1,2.99,11/19/19 01:09,"583 9th St, Kolkata, TL 135523"
245165,Wired Headphones,1,11.99,11/16/19 08:57,"794 Maple St, Pune, MH 123249"
245166,AAA Batteries (4-pack),1,2.99,11/12/19 13:44,"528 Willow St, Indore, In 126756"
245167,USB-C Charging Cable,1,11.95,11/21/19 17:43,"18 Sunset St, Ahmedabad, GU 128700"
245168,USB-C Charging Cable,1,11.95,11/09/19 07:23,"71 Jagadamba Centre St, Noida, UP 123512"
245169,Bose SoundSport Headphones,1,99.99,11/13/19 20:21,"199 12th St, Kolkata, TL 135523"
245170,Lightning Charging Cable,1,14.95,11/04/19 14:00,"368 Sunset St, Bengaluru, Ch 123589"
245171,Lightning Charging Cable,1,14.95,11/09/19 15:46,"437 Commercial Street St, Noida, Hr 132500"
245172,Wired Headphones,1,11.99,11/13/19 13:35,"740 Sitabuldi Main Road St, Surat, GU 129870"
245173,Bose SoundSport Headphones,1,99.99,11/22/19 19:00,"791 MG Road Bangalore St, Bengaluru, Ch 123589"
245174,Apple Airpods Headphones,1,150,11/17/19 21:11,"378 River St, Bengaluru, Ch 123589"
245175,Lightning Charging Cable,1,14.95,11/28/19 19:17,"106 11th St, Bengaluru, Ch 123589"
245176,USB-C Charging Cable,1,11.95,11/17/19 09:52,"673 1st St, Rewari, Hr 123500"
245177,27in FHD Monitor,1,149.99,11/15/19 09:29,"355 2nd St, Rewari, Hr 123500"
245178,ThinkPad Laptop,1,999.99,11/10/19 20:22,"895 Dogwood St, Kolkata, TL 135523"
245179,Apple Airpods Headphones,1,150,11/04/19 10:47,"544 Dadabhai Naoroji Road St, Rewari, Hr 123500"
245180,Bose SoundSport Headphones,1,99.99,11/10/19 08:43,"436 Sunset St, Noida, UP 123512"
245180,Wired Headphones,1,11.99,11/10/19 08:43,"436 Sunset St, Noida, UP 123512"
245181,34in Ultrawide Monitor,1,379.99,11/24/19 13:06,"683 Hickory St, Bengaluru, Ch 123589"
245182,USB-C Charging Cable,1,11.95,11/12/19 12:01,"995 Ridge St, Noida, UP 123512"
245183,AAA Batteries (4-pack),1,2.99,11/17/19 21:56,"873 Chestnut St, Noida, Hr 132500"
245184,USB-C Charging Cable,1,11.95,11/07/19 23:35,"94 Center St, New Delhi, Dl 122400"
245185,USB-C Charging Cable,1,11.95,11/25/19 11:02,"505 Colaba causeway St, Surat, GU 129870"
245186,Apple Airpods Headphones,1,150,11/24/19 11:17,"295 Commercial Street St, Noida, Hr 132500"
245187,Lightning Charging Cable,1,14.95,11/02/19 13:39,"294 Elm St, Bengaluru, Ch 123589"
245188,Macbook Pro Laptop,1,1700,11/20/19 22:37,"973 Spruce St, Rewari, Hr 123500"
245189,USB-C Charging Cable,1,11.95,11/01/19 13:53,"74 Connaught Place St, Bengaluru, Ch 123589"
245190,AAA Batteries (4-pack),2,2.99,11/07/19 12:08,"792 Main St, Noida, UP 123512"
245191,Lightning Charging Cable,1,14.95,11/06/19 15:48,"796 Willow St, Noida, Hr 132500"
245192,AAA Batteries (4-pack),1,2.99,11/25/19 18:01,"342 Madison St, Rewari, Hr 123500"
245193,ThinkPad Laptop,1,999.99,11/18/19 13:48,"942 West St, Bengaluru, Ch 123589"
245194,Wired Headphones,1,11.99,11/28/19 09:55,"334 West St, Indore, In 126756"
245195,Apple Airpods Headphones,1,150,11/17/19 16:06,"892 South St, New Delhi, Dl 122400"
245196,USB-C Charging Cable,1,11.95,11/09/19 11:38,"331 Elm St, Rewari, Hr 123500"
245197,AA Batteries (4-pack),2,3.84,11/13/19 13:00,"311 Hazratganj St, Bengaluru, Ch 123589"
245198,Wired Headphones,2,11.99,11/17/19 11:19,"904 South St, Noida, UP 123512"
245199,Apple Airpods Headphones,1,150,11/04/19 21:01,"623 Sunset St, New Delhi, Dl 122400"
245200,AAA Batteries (4-pack),1,2.99,11/28/19 11:37,"213 13th St, Rewari, Hr 123500"
245201,USB-C Charging Cable,1,11.95,11/16/19 22:42,"642 12th St, Noida, UP 123512"
245202,Bose SoundSport Headphones,1,99.99,11/14/19 19:56,"799 River St, Noida, Hr 132500"
245203,Apple Airpods Headphones,1,150,11/18/19 18:51,"750 River St, Kolkata, TL 135523"
245204,Apple Airpods Headphones,1,150,11/12/19 23:24,"668 Meadow St, New Delhi, Dl 122400"
245205,Wired Headphones,1,11.99,11/26/19 20:52,"198 14th St, New Delhi, Dl 122400"
245206,Google Phone,1,600,11/30/19 18:49,"216 South St, Noida, UP 123512"
245207,Google Phone,1,600,11/15/19 13:14,"318 Commercial Street St, Pune, MH 123249"
245207,USB-C Charging Cable,1,11.95,11/15/19 13:14,"318 Commercial Street St, Pune, MH 123249"
245208,Macbook Pro Laptop,1,1700,11/29/19 08:54,"27 Sunset St, Rewari, Hr 123500"
245209,iPhone,1,700,11/06/19 22:05,"128 4th St, Noida, UP 123512"
245210,27in 4K Gaming Monitor,1,389.99,11/04/19 10:47,"389 9th St, New Delhi, Dl 122400"
245211,Vareebadd Phone,1,400,11/20/19 11:51,"807 Hickory St, Pune, MH 123249"
245212,AA Batteries (4-pack),1,3.84,11/03/19 13:33,"109 Willow St, Rewari, Hr 123500"
245213,ThinkPad Laptop,1,999.99,11/10/19 11:05,"715 11th St, Bengaluru, Ch 123589"
245214,AAA Batteries (4-pack),1,2.99,11/13/19 20:33,"210 13th St, Rewari, Hr 123500"
245215,27in FHD Monitor,1,149.99,11/05/19 08:19,"751 Dogwood St, Bengaluru, Ch 123589"
245216,AA Batteries (4-pack),3,3.84,11/10/19 16:45,"990 Meadow St, Indore, In 126756"
245217,ThinkPad Laptop,1,999.99,11/03/19 08:58,"976 MG Road Bangalore St, Rewari, Hr 123500"
245218,ThinkPad Laptop,1,999.99,11/29/19 16:56,"35 MG Road Bangalore St, Kolkata, TL 135523"
245219,AA Batteries (4-pack),3,3.84,11/17/19 13:13,"575 South St, Indore, In 126756"
245220,Apple Airpods Headphones,1,150,11/08/19 23:13,"24 Lake St, Indore, In 126756"
245221,Vareebadd Phone,1,400,11/13/19 10:28,"493 Forest St, Noida, Hr 132500"
245222,AAA Batteries (4-pack),1,2.99,11/16/19 19:34,"46 Main St, Noida, UP 123512"
245223,AA Batteries (4-pack),4,3.84,11/30/19 12:35,"926 9th St, Noida, UP 123512"
245224,AAA Batteries (4-pack),1,2.99,11/16/19 14:56,"969 5th St, Bengaluru, Ch 123589"
245225,20in Monitor,1,109.99,11/21/19 19:56,"560 Highland St, Rewari, Hr 123500"
245226,iPhone,1,700,11/22/19 11:35,"572 West St, Noida, UP 123512"
245227,Wired Headphones,1,11.99,11/06/19 17:25,"349 Main St, Pune, MH 123249"
245228,AA Batteries (4-pack),2,3.84,11/27/19 08:27,"338 North St, Kolkata, TL 135523"
245229,AAA Batteries (4-pack),1,2.99,11/19/19 17:18,"578 9th St, Noida, UP 123512"
245230,Wired Headphones,1,11.99,11/26/19 11:23,"833 Willow St, Rewari, Hr 123500"
,,,,,
245231,34in Ultrawide Monitor,1,379.99,11/30/19 19:21,"843 Jagadamba Centre St, Noida, UP 123512"
245232,AAA Batteries (4-pack),1,2.99,11/30/19 13:34,"769 Highland St, Noida, Hr 132500"
245233,Google Phone,1,600,11/24/19 21:17,"71 Willow St, Rewari, Hr 123500"
245234,27in FHD Monitor,1,149.99,11/02/19 17:41,"345 9th St, Rewari, Hr 123500"
245235,Wired Headphones,1,11.99,11/24/19 07:36,"546 Sunset St, Pune, MH 123249"
245236,USB-C Charging Cable,1,11.95,11/09/19 21:39,"680 6th St, Noida, UP 123512"
245237,27in FHD Monitor,1,149.99,11/03/19 16:20,"566 Chestnut St, Rewari, Hr 123500"
245238,Macbook Pro Laptop,1,1700,11/06/19 16:59,"690 4th St, Noida, Hr 132500"
245239,iPhone,1,700,11/11/19 08:45,"891 MG Road Bangalore St, Noida, UP 123512"
245239,Wired Headphones,1,11.99,11/11/19 08:45,"891 MG Road Bangalore St, Noida, UP 123512"
245240,USB-C Charging Cable,1,11.95,11/24/19 17:03,"358 Hickory St, New Delhi, Dl 122400"
245241,20in Monitor,1,109.99,11/03/19 01:12,"699 Maple St, Indore, In 126756"
245242,AA Batteries (4-pack),1,3.84,11/08/19 11:12,"499 Forest St, Pune, MH 123249"
245243,Lightning Charging Cable,1,14.95,11/25/19 08:10,"389 14th St, Rewari, Hr 123500"
245244,AA Batteries (4-pack),2,3.84,11/10/19 07:38,"573 Madison St, New Delhi, Dl 122400"
245245,27in 4K Gaming Monitor,1,389.99,11/24/19 09:51,"754 7th St, Ahmedabad, GU 128700"
245246,iPhone,1,700,11/23/19 12:05,"885 Spruce St, Bengaluru, Ch 123589"
245247,27in 4K Gaming Monitor,1,389.99,11/23/19 19:14,"764 Park St, Noida, UP 123512"
245248,Lightning Charging Cable,1,14.95,11/14/19 07:00,"617 Maple St, Noida, UP 123512"
245249,LG Washing Machine,1,600.0,11/09/19 10:08,"61 6th St, Rewari, Hr 123500"
245250,AAA Batteries (4-pack),4,2.99,11/08/19 16:47,"701 2nd St, Rewari, Hr 123500"
245251,AAA Batteries (4-pack),4,2.99,11/28/19 11:29,"855 River St, New Delhi, Dl 122400"
245252,AAA Batteries (4-pack),1,2.99,11/14/19 23:58,"866 8th St, Surat, GU 129870"
245253,ThinkPad Laptop,1,999.99,11/29/19 15:23,"355 14th St, Noida, UP 123512"
245254,Wired Headphones,1,11.99,11/28/19 14:02,"650 Colaba causeway St, New Delhi, Dl 122400"
,,,,,
245255,Wired Headphones,1,11.99,11/20/19 22:57,"321 Elm St, Bengaluru, Ch 123589"
245256,USB-C Charging Cable,1,11.95,11/30/19 22:16,"99 Sitabuldi Main Road St, Pune, MH 123249"
245257,Wired Headphones,1,11.99,11/29/19 19:26,"514 Dogwood St, Rewari, Hr 123500"
245258,AA Batteries (4-pack),1,3.84,11/23/19 13:36,"10 Meadow St, Rewari, Hr 123500"
245259,Apple Airpods Headphones,1,150,11/21/19 18:23,"953 Chestnut St, Surat, GU 129870"
245260,Bose SoundSport Headphones,1,99.99,11/07/19 15:59,"462 Connaught Place St, Bengaluru, Ch 123589"
245261,Bose SoundSport Headphones,1,99.99,11/24/19 13:49,"259 Chestnut St, Rewari, Hr 123500"
245262,AA Batteries (4-pack),1,3.84,11/30/19 12:03,"368 Sitabuldi Main Road St, Rewari, Hr 123500"
245263,Flatscreen TV,1,300,11/20/19 12:48,"476 Hill St, Indore, In 126756"
245264,Apple Airpods Headphones,1,150,11/09/19 13:56,"166 MG Road Bangalore St, Bengaluru, Ch 123589"
245265,27in FHD Monitor,1,149.99,11/20/19 19:01,"554 Center St, New Delhi, Dl 122400"
245266,AAA Batteries (4-pack),2,2.99,11/27/19 15:39,"775 2nd St, Rewari, Hr 123500"
245267,Wired Headphones,1,11.99,11/24/19 13:36,"959 8th St, Bengaluru, Ch 123589"
245268,Apple Airpods Headphones,1,150,11/22/19 10:52,"387 10th St, Bengaluru, Ch 123589"
245269,iPhone,1,700,11/24/19 12:55,"893 14th St, Bengaluru, Ch 123589"
245269,Wired Headphones,1,11.99,11/24/19 12:55,"893 14th St, Bengaluru, Ch 123589"
245270,Lightning Charging Cable,1,14.95,11/21/19 15:25,"176 River St, Indore, In 126756"
245271,Lightning Charging Cable,1,14.95,11/06/19 08:01,"530 8th St, Noida, Hr 132500"
245272,AA Batteries (4-pack),2,3.84,11/07/19 19:14,"177 Dadabhai Naoroji Road St, Bengaluru, Ch 123589"
245273,AAA Batteries (4-pack),1,2.99,11/20/19 18:02,"238 River St, Rewari, Hr 123500"
245274,27in FHD Monitor,1,149.99,11/22/19 19:26,"214 Madison St, Rewari, Hr 123500"
245275,AA Batteries (4-pack),1,3.84,11/27/19 13:51,"532 Ridge St, Kolkata, TL 135523"
245276,AA Batteries (4-pack),2,3.84,11/10/19 13:12,"963 Connaught Place St, Pune, MH 123249"
245277,Google Phone,1,600,11/06/19 07:10,"808 12th St, Noida, UP 123512"
245277,USB-C Charging Cable,1,11.95,11/06/19 07:10,"808 12th St, Noida, UP 123512"
245278,Lightning Charging Cable,1,14.95,11/06/19 22:41,"515 River St, Bengaluru, Ch 123589"
245279,Lightning Charging Cable,1,14.95,11/06/19 12:35,"67 1st St, Pune, MH 123249"
245280,Wired Headphones,1,11.99,11/17/19 15:06,"798 Hickory St, New Delhi, Dl 122400"
245281,Wired Headphones,1,11.99,11/01/19 12:00,"264 Maple St, Bengaluru, Ch 123589"
245282,AA Batteries (4-pack),1,3.84,11/12/19 17:36,"941 Rajpath St, Bengaluru, Ch 123589"
245283,34in Ultrawide Monitor,1,379.99,11/17/19 21:48,"183 MG Road Bangalore St, Indore, In 126756"
245284,USB-C Charging Cable,1,11.95,11/29/19 08:21,"638 1st St, Surat, GU 129870"
245285,Google Phone,1,600,11/11/19 16:19,"345 7th St, Indore, In 126756"
245285,Bose SoundSport Headphones,1,99.99,11/11/19 16:19,"345 7th St, Indore, In 126756"
245285,Wired Headphones,1,11.99,11/11/19 16:19,"345 7th St, Indore, In 126756"
245286,AAA Batteries (4-pack),1,2.99,11/05/19 16:54,"640 Jagadamba Centre St, Rewari, Hr 123500"
245287,Apple Airpods Headphones,1,150,11/29/19 16:08,"180 Maple St, Surat, GU 129870"
245288,Flatscreen TV,1,300,11/07/19 09:15,"155 Forest St, Rewari, Hr 123500"
245289,Wired Headphones,1,11.99,11/21/19 21:19,"678 1st St, Bengaluru, Ch 123589"
245290,Lightning Charging Cable,1,14.95,11/19/19 21:08,"738 Madison St, Noida, Hr 132500"
245291,Wired Headphones,1,11.99,11/19/19 10:42,"109 Spruce St, Bengaluru, Ch 123589"
245292,Google Phone,1,600,11/01/19 14:17,"388 Park St, New Delhi, Dl 122400"
245292,USB-C Charging Cable,1,11.95,11/01/19 14:17,"388 Park St, New Delhi, Dl 122400"
245293,27in FHD Monitor,1,149.99,11/01/19 21:00,"573 Madison St, Kolkata, TL 135523"
245294,AA Batteries (4-pack),2,3.84,11/04/19 08:14,"684 Hickory St, New Delhi, Dl 122400"
245295,Lightning Charging Cable,1,14.95,11/17/19 20:21,"49 Lake St, Bengaluru, Ch 123589"
245296,AAA Batteries (4-pack),2,2.99,11/21/19 17:48,"250 Commercial Street St, New Delhi, Dl 122400"
245297,Wired Headphones,2,11.99,11/28/19 21:03,"812 MG Road Bangalore St, Indore, In 126756"
245298,20in Monitor,1,109.99,11/11/19 03:18,"773 South St, Bengaluru, Ch 123589"
245299,34in Ultrawide Monitor,1,379.99,11/04/19 18:20,"106 Connaught Place St, Bengaluru, Ch 123589"
245300,Bose SoundSport Headphones,1,99.99,11/13/19 10:52,"411 Adams St, Bengaluru, Ch 123589"
,,,,,
245301,Bose SoundSport Headphones,1,99.99,11/24/19 23:11,"299 7th St, Bengaluru, Ch 123589"
245302,Bose SoundSport Headphones,1,99.99,11/19/19 13:59,"874 Meadow St, Rewari, Hr 123500"
245303,AAA Batteries (4-pack),1,2.99,11/04/19 06:24,"352 Madison St, Ahmedabad, GU 128700"
245304,Flatscreen TV,1,300,11/11/19 13:07,"735 Maple St, Noida, Hr 132500"
245305,Wired Headphones,1,11.99,11/02/19 19:43,"852 Ridge St, Rewari, Hr 123500"
245306,Apple Airpods Headphones,1,150,11/04/19 15:01,"697 Spruce St, Rewari, Hr 123500"
245307,34in Ultrawide Monitor,1,379.99,11/02/19 11:09,"952 Jagadamba Centre St, Rewari, Hr 123500"
245308,34in Ultrawide Monitor,1,379.99,11/07/19 11:27,"845 South St, Noida, UP 123512"
245309,AAA Batteries (4-pack),2,2.99,11/16/19 05:41,"222 Jagadamba Centre St, Bengaluru, Ch 123589"
245310,Lightning Charging Cable,1,14.95,11/10/19 09:48,"745 12th St, New Delhi, Dl 122400"
245311,Google Phone,1,600,11/05/19 10:45,"316 14th St, Rewari, Hr 123500"
245312,Apple Airpods Headphones,1,150,11/04/19 13:53,"500 13th St, Noida, Hr 132500"
245313,USB-C Charging Cable,1,11.95,11/17/19 11:35,"299 Dadabhai Naoroji Road St, Noida, UP 123512"
245314,Lightning Charging Cable,1,14.95,11/29/19 08:45,"611 Cherry St, Indore, In 126756"
245315,ThinkPad Laptop,1,999.99,11/02/19 12:34,"238 Elm St, Rewari, Hr 123500"
245316,Wired Headphones,1,11.99,11/19/19 14:25,"850 Rajpath St, Rewari, Hr 123500"
245317,Macbook Pro Laptop,1,1700,11/26/19 21:55,"288 MG Road Bangalore St, Bengaluru, Ch 123589"
245317,AAA Batteries (4-pack),1,2.99,11/26/19 21:55,"288 MG Road Bangalore St, Bengaluru, Ch 123589"
245318,Google Phone,1,600,11/26/19 19:00,"478 10th St, Rewari, Hr 123500"
245319,AA Batteries (4-pack),1,3.84,11/21/19 21:07,"157 Park St, Noida, Hr 132500"
245320,Lightning Charging Cable,1,14.95,11/29/19 13:50,"376 Park St, Rewari, Hr 123500"
245321,ThinkPad Laptop,1,999.99,11/26/19 19:38,"748 Maple St, Bengaluru, Ch 123589"
245322,Bose SoundSport Headphones,1,99.99,11/08/19 09:17,"500 Commercial Street St, Indore, In 126756"
245323,Google Phone,1,600,11/20/19 11:24,"52 Jagadamba Centre St, Rewari, Hr 123500"
245323,USB-C Charging Cable,1,11.95,11/20/19 11:24,"52 Jagadamba Centre St, Rewari, Hr 123500"
245323,Wired Headphones,1,11.99,11/20/19 11:24,"52 Jagadamba Centre St, Rewari, Hr 123500"
245324,Wired Headphones,1,11.99,11/04/19 09:59,"461 Dogwood St, New Delhi, Dl 122400"
245325,AA Batteries (4-pack),2,3.84,11/11/19 21:36,"608 Sunset St, Noida, UP 123512"
245326,34in Ultrawide Monitor,1,379.99,11/11/19 08:17,"136 Highland St, New Delhi, Dl 122400"
245327,Bose SoundSport Headphones,1,99.99,11/18/19 14:53,"658 Center St, Surat, GU 129870"
245328,USB-C Charging Cable,1,11.95,11/30/19 19:14,"867 Sitabuldi Main Road St, Pune, MH 123249"
245329,AAA Batteries (4-pack),1,2.99,11/02/19 12:00,"388 8th St, Surat, GU 129870"
245330,Wired Headphones,1,11.99,11/12/19 17:32,"137 West St, Surat, GU 129870"
245331,USB-C Charging Cable,1,11.95,11/17/19 20:45,"56 Chestnut St, Noida, UP 123512"
245332,27in 4K Gaming Monitor,1,389.99,11/11/19 14:28,"505 Park St, Surat, GU 129870"
245333,Apple Airpods Headphones,1,150,11/02/19 11:23,"364 Dadabhai Naoroji Road St, Bengaluru, Ch 123589"
245334,USB-C Charging Cable,1,11.95,11/06/19 11:05,"880 4th St, Noida, UP 123512"
245335,34in Ultrawide Monitor,1,379.99,11/23/19 11:32,"247 12th St, Indore, In 126756"
245336,Apple Airpods Headphones,1,150,11/05/19 13:09,"703 10th St, New Delhi, Dl 122400"
245337,AAA Batteries (4-pack),1,2.99,11/09/19 14:24,"660 1st St, Rewari, Hr 123500"
245338,Wired Headphones,1,11.99,11/15/19 23:30,"279 6th St, Bengaluru, Ch 123589"
245339,34in Ultrawide Monitor,1,379.99,11/23/19 23:13,"118 6th St, Noida, Hr 132500"
245340,AA Batteries (4-pack),1,3.84,11/11/19 14:27,"281 11th St, Bengaluru, Ch 123589"
245341,Google Phone,1,600,11/22/19 20:57,"653 2nd St, Kolkata, TL 135523"
245341,USB-C Charging Cable,1,11.95,11/22/19 20:57,"653 2nd St, Kolkata, TL 135523"
245342,AA Batteries (4-pack),1,3.84,11/20/19 14:44,"234 Main St, Rewari, Hr 123500"
