Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
233042,AAA Batteries (4-pack),1,2.99,10/02/19 08:30,"798 Park St, New Delhi, Dl 122400"
233043,Bose SoundSport Headphones,1,99.99,10/04/19 14:34,"923 Willow St, Rewari, Hr 123500"
233044,Lightning Charging Cable,1,14.95,10/10/19 13:42,"452 Dogwood St, New Delhi, Dl 122400"
233045,Google Phone,1,600,10/25/19 00:56,"408 Spruce St, Noida, UP 123512"
233046,ThinkPad Laptop,1,999.99,10/21/19 10:06,"64 Colaba causeway St, Bengaluru, Ch 123589"
233047,Bose SoundSport Headphones,1,99.99,10/06/19 16:28,"826 Lake St, Pune, MH 123249"
233048,AA Batteries (4-pack),1,3.84,10/30/19 06:14,"925 7th St, Noida, UP 123512"
233049,Flatscreen TV,1,300,10/11/19 23:27,"368 Jagadamba Centre St, Surat, GU 129870"
233050,AAA Batteries (4-pack),1,2.99,10/05/19 19:22,"873 Cherry St, Rewari, Hr 123500"
233051,AA Batteries (4-pack),1,3.84,10/02/19 19:33,"365 Dadabhai Naoroji Road St, Rewari, Hr 123500"
233052,Apple Airpods Headphones,1,150,10/12/19 17:41,"638 Madison St, New Delhi, Dl 122400"
233053,Wired Headphones,2,11.99,10/26/19 21:36,"121 MG Road Bangalore St, Bengaluru, Ch 123589"
233054,Google Phone,1,600,10/02/19 18:26,"874 Madison St, Rewari, Hr 123500"
233055,iPhone,1,700,10/01/19 17:29,"564 North St, Surat, GU 129870"
233056,Apple Airpods Headphones,1,150,10/10/19 15:00,"494 Chestnut St, Bengaluru, Ch 123589"
233057,ThinkPad Laptop,1,999.99,10/03/19 00:38,"884 Sitabuldi Main Road St, Indore, In 126756"
233058,Bose SoundSport Headphones,1,99.99,10/11/19 09:53,"679 Connaught Place St, Noida, UP 123512"
233059,USB-C Charging Cable,1,11.95,10/31/19 08:12,"311 Hazratganj St, Rewari, Hr 123500"
233060,USB-C Charging Cable,1,11.95,10/03/19 17:40,"864 Hazratganj St, Rewari, Hr 123500"
233061,Google Phone,1,600,10/12/19 12:20,"999 Maple St, Rewari, Hr 123500"
233062,Flatscreen TV,1,300,10/09/19 22:13,"627 Highland St, Bengaluru, Ch 123589"
233063,Wired Headphones,1,11.99,10/15/19 18:16,"423 North St, Kolkata, TL 135523"
233064,Macbook Pro Laptop,1,1700,10/21/19 16:11,"212 South St, Indore, In 126756"
233065,AAA Batteries (4-pack),2,2.99,10/08/19 12:05,"602 Ridge St, Rewari, Hr 123500"
233066,USB-C Charging Cable,1,11.95,10/27/19 13:50,"811 Dadabhai Naoroji Road St, Pune, MH 123249"
233067,Bose SoundSport Headphones,1,99.99,10/06/19 07:36,"759 MG Road Bangalore St, Kolkata, TL 135523"
233068,USB-C Charging Cable,1,11.95,10/01/19 14:00,"566 West St, Rewari, Hr 123500"
,,,,,
233069,AA Batteries (4-pack),1,3.84,10/11/19 20:28,"706 Maple St, Surat, GU 129870"
233070,Lightning Charging Cable,1,14.95,10/02/19 18:40,"234 1st St, Indore, In 126756"
233071,34in Ultrawide Monitor,1,379.99,10/31/19 14:57,"102 7th St, New Delhi, Dl 122400"
233072,iPhone,1,700,10/22/19 10:25,"608 Elm St, Rewari, Hr 123500"
233073,Lightning Charging Cable,1,14.95,10/23/19 17:16,"501 Sitabuldi Main Road St, Pune, MH 123249"
233074,27in FHD Monitor,1,149.99,10/24/19 20:55,"750 Lakeview St, Bengaluru, Ch 123589"
233075,Lightning Charging Cable,1,14.95,10/30/19 22:43,"461 Hill St, Noida, UP 123512"
233076,USB-C Charging Cable,1,11.95,10/07/19 08:59,"614 4th St, Indore, In 126756"
233077,27in FHD Monitor,1,149.99,10/09/19 11:16,"247 Chestnut St, Rewari, Hr 123500"
233078,Wired Headphones,1,11.99,10/28/19 03:14,"523 Forest St, Noida, UP 123512"
233079,USB-C Charging Cable,1,11.95,10/31/19 23:51,"721 Dadabhai Naoroji Road St, New Delhi, Dl 122400"
233080,Bose SoundSport Headphones,1,99.99,10/25/19 23:07,"488 Sitabuldi Main Road St, Surat, GU 129870"
233081,AA Batteries (4-pack),1,3.84,10/23/19 19:09,"861 Dadabhai Naoroji Road St, Indore, In 126756"
233082,Bose SoundSport Headphones,2,99.99,10/04/19 17:17,"336 13th St, Noida, Hr 132500"
233083,Lightning Charging Cable,1,14.95,10/31/19 16:23,"505  Fontainhas St, Noida, Hr 132500"
233084,Macbook Pro Laptop,1,1700,10/06/19 21:04,"523 12th St, Noida, UP 123512"
233085,Wired Headphones,1,11.99,10/01/19 20:44,"97 South St, Noida, UP 123512"
233086,Apple Airpods Headphones,1,150,10/16/19 18:39,"106 Hill St, Rewari, Hr 123500"
233087,LG Washing Machine,1,600.0,10/26/19 19:01,"95 Forest St, Rewari, Hr 123500"
233088,Google Phone,1,600,10/27/19 12:24,"272 Ridge St, New Delhi, Dl 122400"
233088,USB-C Charging Cable,1,11.95,10/27/19 12:24,"272 Ridge St, New Delhi, Dl 122400"
233089,20in Monitor,1,109.99,10/09/19 14:32,"349 Lake St, Rewari, Hr 123500"
233090,AA Batteries (4-pack),1,3.84,10/21/19 20:28,"148 Sitabuldi Main Road St, Kolkata, TL 135523"
233091,Wired Headphones,1,11.99,10/11/19 18:52,"935 Madison St, Indore, In 126756"
233092,Wired Headphones,1,11.99,10/31/19 10:29,"781 Dogwood St, Rewari, Hr 123500"
233093,Wired Headphones,1,11.99,10/02/19 21:52,"896 Lake St, Rewari, Hr 123500"
233094,Bose SoundSport Headphones,1,99.99,10/31/19 07:23,"887 Lakeview St, Rewari, Hr 123500"
233094,Apple Airpods Headphones,1,150,10/31/19 07:23,"887 Lakeview St, Rewari, Hr 123500"
233095,Lightning Charging Cable,1,14.95,10/23/19 06:42,"280 Main St, Rewari, Hr 123500"
233096,Lightning Charging Cable,1,14.95,10/25/19 10:16,"254 Rajpath St, Rewari, Hr 123500"
233097,Wired Headphones,1,11.99,10/16/19 23:50,"267 Spruce St, Rewari, Hr 123500"
233098,AAA Batteries (4-pack),1,2.99,10/23/19 11:24,"543 Colaba causeway St, New Delhi, Dl 122400"
233099,iPhone,1,700,10/01/19 07:22,"790 Adams St, New Delhi, Dl 122400"
233099,Wired Headphones,1,11.99,10/01/19 07:22,"790 Adams St, New Delhi, Dl 122400"
233100,Lightning Charging Cable,1,14.95,10/08/19 11:05,"555 Highland St, Kolkata, TL 135523"
233101,Lightning Charging Cable,1,14.95,10/30/19 16:20,"78 Lake St, New Delhi, Dl 122400"
233102,AAA Batteries (4-pack),2,2.99,10/18/19 06:56,"764 Cherry St, Noida, Hr 132500"
233103,Google Phone,1,600,10/29/19 16:51,"748 Hickory St, Pune, MH 123249"
233103,Wired Headphones,1,11.99,10/29/19 16:51,"748 Hickory St, Pune, MH 123249"
233104,AA Batteries (4-pack),1,3.84,10/10/19 21:40,"731 Commercial Street St, Indore, In 126756"
233105,USB-C Charging Cable,1,11.95,10/16/19 19:03,"801 River St, New Delhi, Dl 122400"
233106,ThinkPad Laptop,1,999.99,10/28/19 20:07,"237 Chestnut St, Rewari, Hr 123500"
233107,AA Batteries (4-pack),1,3.84,10/20/19 01:35,"702 12th St, Rewari, Hr 123500"
233108,Lightning Charging Cable,1,14.95,10/26/19 17:07,"380 Adams St, Surat, GU 129870"
233109,Bose SoundSport Headphones,1,99.99,10/11/19 20:28,"600 Forest St, Indore, In 126756"
233110,AA Batteries (4-pack),1,3.84,10/08/19 12:04,"806 Forest St, Noida, Hr 132500"
233111,Lightning Charging Cable,1,14.95,10/17/19 07:17,"106 Park St, Noida, UP 123512"
233112,Bose SoundSport Headphones,1,99.99,10/02/19 00:58,"332 Dogwood St, Noida, UP 123512"
233113,Apple Airpods Headphones,1,150,10/09/19 12:46,"552 5th St, Noida, Hr 132500"
233114,AAA Batteries (4-pack),1,2.99,10/11/19 07:10,"761 Main St, New Delhi, Dl 122400"
233115,Wired Headphones,2,11.99,10/13/19 20:59,"339 6th St, Rewari, Hr 123500"
233116,Bose SoundSport Headphones,1,99.99,10/27/19 14:58,"216  Fontainhas St, Kolkata, TL 135523"
233117,ThinkPad Laptop,1,999.99,10/01/19 21:54,"940 12th St, Kolkata, TL 135523"
233118,AAA Batteries (4-pack),2,2.99,10/29/19 18:18,"468 4th St, Bengaluru, Ch 123589"
233119,AA Batteries (4-pack),1,3.84,10/19/19 23:37,"421 13th St, Noida, UP 123512"
233120,Lightning Charging Cable,1,14.95,10/11/19 20:09,"767 Chestnut St, Ahmedabad, GU 128700"
233120,27in 4K Gaming Monitor,1,389.99,10/11/19 20:09,"767 Chestnut St, Ahmedabad, GU 128700"
233121,Vareebadd Phone,1,400,10/21/19 12:52,"247 Hill St, Kolkata, TL 135523"
233121,USB-C Charging Cable,1,11.95,10/21/19 12:52,"247 Hill St, Kolkata, TL 135523"
233122,Google Phone,1,600,10/16/19 13:38,"939 1st St, Indore, In 126756"
233123,AAA Batteries (4-pack),1,2.99,10/16/19 09:16,"441 Connaught Place St, New Delhi, Dl 122400"
233124,Macbook Pro Laptop,1,1700,10/03/19 22:24,"631 Chestnut St, Noida, UP 123512"
233125,27in FHD Monitor,1,149.99,10/10/19 14:43,"853 Willow St, Noida, UP 123512"
233126,iPhone,1,700,10/18/19 13:15,"745 Elm St, Ahmedabad, GU 128700"
233127,AA Batteries (4-pack),3,3.84,10/23/19 07:47,"785 Center St, Rewari, Hr 123500"
233128,Wired Headphones,2,11.99,10/23/19 20:52,"551 10th St, Bengaluru, Ch 123589"
233129,Lightning Charging Cable,1,14.95,10/02/19 12:16,"391 Ridge St, Rewari, Hr 123500"
233130,AA Batteries (4-pack),1,3.84,10/02/19 23:39,"375 10th St, Rewari, Hr 123500"
233131,USB-C Charging Cable,1,11.95,10/28/19 22:25,"586 1st St, Indore, In 126756"
233132,Apple Airpods Headphones,1,150,10/20/19 11:58,"154 Main St, Rewari, Hr 123500"
233133,Flatscreen TV,1,300,10/01/19 22:01,"235 MG Road Bangalore St, Rewari, Hr 123500"
233134,Lightning Charging Cable,1,14.95,10/01/19 19:46,"257 Cherry St, Bengaluru, Ch 123589"
233135,ThinkPad Laptop,1,999.99,10/31/19 20:38,"160 Chestnut St, Rewari, Hr 123500"
233136,AA Batteries (4-pack),1,3.84,10/04/19 16:32,"775 West St, New Delhi, Dl 122400"
233137,20in Monitor,1,109.99,10/19/19 16:14,"424 Forest St, Indore, In 126756"
233138,Lightning Charging Cable,1,14.95,10/29/19 17:06,"303 12th St, Rewari, Hr 123500"
233139,Bose SoundSport Headphones,1,99.99,10/02/19 17:48,"818 West St, Rewari, Hr 123500"
233140,USB-C Charging Cable,1,11.95,10/21/19 08:31,"865 Maple St, New Delhi, Dl 122400"
233141,AA Batteries (4-pack),1,3.84,10/15/19 20:05,"488 Commercial Street St, New Delhi, Dl 122400"
233142,34in Ultrawide Monitor,1,379.99,10/05/19 12:26,"633 7th St, Noida, Hr 132500"
233143,AA Batteries (4-pack),1,3.84,10/03/19 07:17,"972 9th St, Rewari, Hr 123500"
233144,Lightning Charging Cable,1,14.95,10/14/19 23:46,"708 1st St, Ahmedabad, GU 128700"
233145,USB-C Charging Cable,1,11.95,10/17/19 12:31,"250 5th St, Bengaluru, Ch 123589"
233146,Flatscreen TV,1,300,10/17/19 18:12,"529 Sitabuldi Main Road St, New Delhi, Dl 122400"
233147,Lightning Charging Cable,1,14.95,10/09/19 09:39,"430 13th St, Noida, UP 123512"
233148,USB-C Charging Cable,1,11.95,10/23/19 10:41,"681 Hazratganj St, Kolkata, TL 135523"
233149,AAA Batteries (4-pack),2,2.99,10/30/19 06:12,"815 Ridge St, New Delhi, Dl 122400"
233150,AAA Batteries (4-pack),3,2.99,10/12/19 05:12,"532 12th St, Noida, Hr 132500"
233151,AAA Batteries (4-pack),2,2.99,10/10/19 21:09,"266  Fontainhas St, Surat, GU 129870"
233152,27in FHD Monitor,1,149.99,10/08/19 22:41,"282 South St, Indore, In 126756"
233153,USB-C Charging Cable,1,11.95,10/12/19 13:57,"722 Lakeview St, Noida, UP 123512"
233154,AAA Batteries (4-pack),1,2.99,10/11/19 15:38,"607 Park St, New Delhi, Dl 122400"
233155,Flatscreen TV,1,300,10/30/19 00:08,"324  Fontainhas St, Bengaluru, Ch 123589"
233156,Google Phone,1,600,10/31/19 10:41,"916 MG Road Bangalore St, Noida, Hr 132500"
233156,Wired Headphones,2,11.99,10/31/19 10:41,"916 MG Road Bangalore St, Noida, Hr 132500"
233157,AAA Batteries (4-pack),2,2.99,10/12/19 16:50,"7 1st St, Rewari, Hr 123500"
233158,AA Batteries (4-pack),1,3.84,10/19/19 14:37,"621 Center St, Rewari, Hr 123500"
233159,AAA Batteries (4-pack),3,2.99,10/24/19 14:56,"64 6th St, Bengaluru, Ch 123589"
233160,AAA Batteries (4-pack),2,2.99,10/19/19 09:41,"543 Chestnut St, Rewari, Hr 123500"
233161,34in Ultrawide Monitor,1,379.99,10/28/19 17:47,"593 Sitabuldi Main Road St, New Delhi, Dl 122400"
233162,34in Ultrawide Monitor,1,379.99,10/13/19 09:45,"251 North St, Pune, MH 123249"
233163,Apple Airpods Headphones,1,150,10/03/19 16:17,"141 Main St, Rewari, Hr 123500"
233164,AA Batteries (4-pack),2,3.84,10/04/19 16:22,"773 8th St, Noida, UP 123512"
233165,ThinkPad Laptop,1,999.99,10/12/19 16:16,"942 Colaba causeway St, Bengaluru, Ch 123589"
233166,Bose SoundSport Headphones,1,99.99,10/23/19 21:13,"978 6th St, Rewari, Hr 123500"
233167,34in Ultrawide Monitor,1,379.99,10/05/19 21:34,"749 Cherry St, Rewari, Hr 123500"
233168,Lightning Charging Cable,1,14.95,10/10/19 17:39,"389 2nd St, Noida, UP 123512"
233169,AAA Batteries (4-pack),1,2.99,10/20/19 17:19,"398 4th St, Rewari, Hr 123500"
233170,Lightning Charging Cable,1,14.95,10/06/19 13:43,"60 Sitabuldi Main Road St, Rewari, Hr 123500"
233171,27in FHD Monitor,1,149.99,10/02/19 15:26,"97 Lake St, Pune, MH 123249"
233172,AA Batteries (4-pack),1,3.84,10/06/19 20:33,"331 14th St, Pune, MH 123249"
233173,34in Ultrawide Monitor,1,379.99,10/30/19 13:45,"582 Ridge St, Bengaluru, Ch 123589"
233174,AA Batteries (4-pack),1,3.84,10/14/19 23:27,"566 Hickory St, Kolkata, TL 135523"
233175,USB-C Charging Cable,1,11.95,10/29/19 13:09,"262 Sunset St, New Delhi, Dl 122400"
233176,34in Ultrawide Monitor,1,379.99,10/01/19 12:29,"963 Sitabuldi Main Road St, Rewari, Hr 123500"
233177,Lightning Charging Cable,2,14.95,10/04/19 16:17,"514 12th St, New Delhi, Dl 122400"
233178,27in 4K Gaming Monitor,1,389.99,10/29/19 08:39,"179 1st St, Noida, Hr 132500"
233179,27in FHD Monitor,1,149.99,10/14/19 12:54,"4 Adams St, Noida, UP 123512"
233180,AA Batteries (4-pack),1,3.84,10/22/19 16:28,"214 9th St, Noida, UP 123512"
233181,Flatscreen TV,1,300,10/08/19 15:46,"523 2nd St, New Delhi, Dl 122400"
233182,Wired Headphones,2,11.99,10/22/19 13:42,"192 Commercial Street St, New Delhi, Dl 122400"
233183,iPhone,1,700,10/14/19 09:13,"756 River St, Kolkata, TL 135523"
233184,iPhone,1,700,10/03/19 23:33,"760 Meadow St, Indore, In 126756"
233185,Wired Headphones,2,11.99,10/04/19 16:46,"78 Hazratganj St, Noida, Hr 132500"
233186,Bose SoundSport Headphones,1,99.99,10/17/19 12:16,"724 Dogwood St, Rewari, Hr 123500"
233187,Lightning Charging Cable,1,14.95,10/04/19 13:30,"70 Dadabhai Naoroji Road St, Kolkata, TL 135523"
233188,Apple Airpods Headphones,1,150,10/07/19 21:17,"495 Ridge St, Indore, In 126756"
233189,Wired Headphones,1,11.99,10/01/19 12:23,"36 6th St, Bengaluru, Ch 123589"
233190,Apple Airpods Headphones,1,150,10/16/19 19:44,"649 4th St, Pune, MH 123249"
233191,AA Batteries (4-pack),1,3.84,10/25/19 13:20,"419 Center St, Rewari, Hr 123500"
233192,AAA Batteries (4-pack),3,2.99,10/10/19 16:14,"897 2nd St, Indore, In 126756"
233193,AA Batteries (4-pack),2,3.84,10/30/19 12:42,"954 Ridge St, Rewari, Hr 123500"
233194,USB-C Charging Cable,1,11.95,10/10/19 13:24,"690 Ridge St, New Delhi, Dl 122400"
233195,Apple Airpods Headphones,1,150,10/22/19 02:26,"656 2nd St, New Delhi, Dl 122400"
233196,Bose SoundSport Headphones,1,99.99,10/27/19 21:45,"718 12th St, Bengaluru, Ch 123589"
233197,Lightning Charging Cable,1,14.95,10/08/19 12:23,"659 7th St, Indore, In 126756"
233198,Google Phone,1,600,10/30/19 13:25,"725 Jagadamba Centre St, Bengaluru, Ch 123589"
233199,USB-C Charging Cable,1,11.95,10/05/19 13:20,"640 11th St, Indore, In 126756"
233200,Flatscreen TV,1,300,10/30/19 16:06,"180 13th St, Rewari, Hr 123500"
233201,Lightning Charging Cable,1,14.95,10/11/19 09:29,"696 1st St, Pune, MH 123249"
233202,Macbook Pro Laptop,1,1700,10/10/19 21:12,"847 Main St, New Delhi, Dl 122400"
233203,USB-C Charging Cable,1,11.95,10/02/19 12:09,"437 Jagadamba Centre St, New Delhi, Dl 122400"
233204,Lightning Charging Cable,1,14.95,10/10/19 10:39,"70 Center St, Kolkata, TL 135523"
233205,AAA Batteries (4-pack),2,2.99,10/26/19 13:38,"133 Maple St, Noida, Hr 132500"
233206,Flatscreen TV,1,300,10/05/19 10:06,"81 Chestnut St, Bengaluru, Ch 123589"
233207,Apple Airpods Headphones,1,150,10/29/19 20:07,"52 9th St, Rewari, Hr 123500"
