Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
185266,Apple Airpods Headphones,1,150.0,06/12/19 17:02,"642 Commercial Street St, New Delhi, Dl 122400"
185267,27in FHD Monitor,1,149.99,06/29/19 17:43,"867 Jagadamba Centre St, New Delhi, Dl 122400"
185268,Wired Headphones,1,11.99,06/23/19 15:28,"19 Park St, Noida, UP 123512"
185269,Lightning Charging Cable,1,14.95,06/13/19 18:14,"409 5th St, Indore, In 126756"
185270,Lightning Charging Cable,1,14.95,06/12/19 21:23,"798 Chestnut St, Bengaluru, Ch 123589"
185271,USB-C Charging Cable,1,11.95,06/19/19 02:30,"988 Dogwood St, Ahmedabad, GU 128700"
185272,AA Batteries (4-pack),1,3.84,06/07/19 18:40,"569 8th St, Noida, UP 123512"
185273,AA Batteries (4-pack),1,3.84,06/18/19 22:15,"816 Connaught Place St, Noida, UP 123512"
185274,Apple Airpods Headphones,1,150.0,06/10/19 18:35,"650 River St, Rewari, Hr 123500"
185275,USB-C Charging Cable,1,11.95,06/30/19 18:17,"120  Fontainhas St, Pune, MH 123249"
185275,USB-C Charging Cable,1,11.95,06/30/19 18:17,"120  Fontainhas St, Pune, MH 123249"
185276,USB-C Charging Cable,1,11.95,06/22/19 20:57,"550 10th St, Rewari, Hr 123500"
185277,Bose SoundSport Headphones,1,99.99,06/15/19 09:34,"523 Jagadamba Centre St, Noida, Hr 132500"
185278,Apple Airpods Headphones,1,150.0,06/06/19 20:23,"499 Meadow St, Rewari, Hr 123500"
185279,AAA Batteries (4-pack),1,2.99,06/11/19 19:47,"587 Cherry St, Noida, Hr 132500"
185280,Wired Headphones,1,11.99,06/03/19 09:05,"20 Maple St, Rewari, Hr 123500"
185281,AAA Batteries (4-pack),2,2.99,06/25/19 09:43,"31 5th St, Pune, MH 123249"
185282,Wired Headphones,1,11.99,06/28/19 22:09,"823 Commercial Street St, Bengaluru, Ch 123589"
185283,Bose SoundSport Headphones,1,99.99,06/17/19 12:22,"812 14th St, Rewari, Hr 123500"
185284,ThinkPad Laptop,1,999.99,06/02/19 17:59,"716 Rajpath St, Bengaluru, Ch 123589"
185285,34in Ultrawide Monitor,1,379.99,06/21/19 18:05,"619 Main St, Indore, In 126756"
185286,AAA Batteries (4-pack),1,2.99,06/29/19 21:01,"247 Hickory St, Noida, UP 123512"
185286,AAA Batteries (4-pack),1,2.99,06/29/19 21:01,"247 Hickory St, Noida, UP 123512"
185287,Wired Headphones,1,11.99,06/19/19 20:31,"95 West St, Rewari, Hr 123500"
185288,USB-C Charging Cable,1,11.95,06/21/19 13:05,"999 2nd St, New Delhi, Dl 122400"
185289,USB-C Charging Cable,1,11.95,06/01/19 21:59,"607 Rajpath St, Noida, UP 123512"
185290,Bose SoundSport Headphones,1,99.99,06/26/19 19:12,"448 Meadow St, Noida, UP 123512"
185291,27in 4K Gaming Monitor,1,389.99,06/10/19 01:21,"375 1st St, Rewari, Hr 123500"
185292,USB-C Charging Cable,1,11.95,06/01/19 07:55,"524 Chestnut St, Indore, In 126756"
185293,USB-C Charging Cable,1,11.95,06/22/19 14:10,"554 Connaught Place St, Kolkata, TL 135523"
185294,Apple Airpods Headphones,1,150.0,06/24/19 23:22,"215 10th St, Rewari, Hr 123500"
185295,Vareebadd Phone,1,400.0,06/27/19 17:20,"186 Park St, Rewari, Hr 123500"
185296,Lightning Charging Cable,2,14.95,06/18/19 21:22,"539 Rajpath St, Kolkata, TL 135523"
185297,Lightning Charging Cable,1,14.95,06/05/19 20:40,"834 12th St, Rewari, Hr 123500"
185298,iPhone,1,700.0,06/22/19 18:47,"473 Park St, Rewari, Hr 123500"
185299,USB-C Charging Cable,1,11.95,06/09/19 11:34,"139 Madison St, Bengaluru, Ch 123589"
185300,ThinkPad Laptop,1,999.99,06/21/19 14:50,"932 Lake St, Bengaluru, Ch 123589"
185301,iPhone,1,700.0,06/13/19 15:44,"383 Hill St, Noida, UP 123512"
185301,Lightning Charging Cable,1,14.95,06/13/19 15:44,"383 Hill St, Noida, UP 123512"
185302,USB-C Charging Cable,1,11.95,06/29/19 13:58,"739 13th St, Rewari, Hr 123500"
185303,AAA Batteries (4-pack),4,2.99,06/16/19 20:04,"947 Lake St, Indore, In 126756"
185304,Wired Headphones,1,11.99,06/09/19 00:43,"860 Forest St, Ahmedabad, GU 128700"
185305,27in 4K Gaming Monitor,1,389.99,06/11/19 14:55,"22 2nd St, Noida, UP 123512"
185306,USB-C Charging Cable,1,11.95,06/09/19 20:46,"113 Dogwood St, Rewari, Hr 123500"
185307,Wired Headphones,1,11.99,06/19/19 13:55,"179 Forest St, Noida, Hr 132500"
185308,34in Ultrawide Monitor,1,379.99,06/10/19 20:42,"65 Hill St, Bengaluru, Ch 123589"
185309,USB-C Charging Cable,1,11.95,06/14/19 12:22,"928 14th St, Rewari, Hr 123500"
185310,Apple Airpods Headphones,1,150.0,06/23/19 18:34,"137 Hazratganj St, Noida, UP 123512"
185311,AA Batteries (4-pack),1,3.84,06/25/19 18:54,"558 6th St, Noida, UP 123512"
185312,Apple Airpods Headphones,1,150.0,06/28/19 19:40,"639 Dadabhai Naoroji Road St, Rewari, Hr 123500"
185313,Vareebadd Phone,1,400.0,06/03/19 15:36,"238 Sitabuldi Main Road St, Bengaluru, Ch 123589"
185314,USB-C Charging Cable,1,11.95,06/02/19 07:41,"161 Park St, Rewari, Hr 123500"
185315,27in 4K Gaming Monitor,1,389.99,06/04/19 17:16,"819 2nd St, Noida, Hr 132500"
185316,Wired Headphones,1,11.99,06/28/19 04:50,"577 2nd St, Noida, Hr 132500"
185317,Lightning Charging Cable,1,14.95,06/12/19 17:14,"355 Jagadamba Centre St, New Delhi, Dl 122400"
185318,Google Phone,1,600.0,06/11/19 17:16,"936 Main St, Bengaluru, Ch 123589"
185319,USB-C Charging Cable,1,11.95,06/18/19 10:35,"139 Sitabuldi Main Road St, New Delhi, Dl 122400"
185320,Bose SoundSport Headphones,1,99.99,06/10/19 20:30,"435 1st St, Rewari, Hr 123500"
185321,Lightning Charging Cable,1,14.95,06/27/19 13:38,"750 11th St, Noida, Hr 132500"
185322,AAA Batteries (4-pack),1,2.99,06/30/19 22:02,"952 8th St, Rewari, Hr 123500"
185323,27in FHD Monitor,1,149.99,06/04/19 17:08,"421 Rajpath St, Surat, GU 129870"
185324,ThinkPad Laptop,1,999.99,06/01/19 16:22,"979 Willow St, Rewari, Hr 123500"
185325,Wired Headphones,1,11.99,06/17/19 16:10,"383 Sitabuldi Main Road St, Pune, MH 123249"
185326,USB-C Charging Cable,1,11.95,06/10/19 21:16,"576 Colaba causeway St, Bengaluru, Ch 123589"
185327,iPhone,1,700.0,06/06/19 08:41,"876 Main St, Kolkata, TL 135523"
185327,Wired Headphones,2,11.99,06/06/19 08:41,"876 Main St, Kolkata, TL 135523"
185328,USB-C Charging Cable,1,11.95,06/07/19 12:25,"956 6th St, Bengaluru, Ch 123589"
185329,USB-C Charging Cable,1,11.95,06/05/19 18:14,"9 Hickory St, Indore, In 126756"
185330,27in FHD Monitor,1,149.99,06/14/19 18:59,"289 Main St, Noida, UP 123512"
185331,Bose SoundSport Headphones,1,99.99,06/12/19 20:32,"868 11th St, Rewari, Hr 123500"
185332,AAA Batteries (4-pack),1,2.99,06/12/19 15:59,"637 Sunset St, Noida, UP 123512"
185333,Lightning Charging Cable,1,14.95,06/16/19 20:20,"267 Hickory St, New Delhi, Dl 122400"
185334,AA Batteries (4-pack),2,3.84,06/25/19 15:58,"186 Adams St, Surat, GU 129870"
185335,27in FHD Monitor,1,149.99,06/22/19 21:59,"48 MG Road Bangalore St, New Delhi, Dl 122400"
185336,USB-C Charging Cable,1,11.95,06/08/19 12:21,"93 Highland St, Bengaluru, Ch 123589"
185337,ThinkPad Laptop,1,999.99,06/14/19 20:26,"413 South St, Noida, Hr 132500"
185338,20in Monitor,1,109.99,06/12/19 10:48,"679 Maple St, Indore, In 126756"
185339,Lightning Charging Cable,1,14.95,06/01/19 19:45,"285 Hickory St, Indore, In 126756"
185340,Lightning Charging Cable,2,14.95,06/15/19 19:18,"614 6th St, New Delhi, Dl 122400"
185341,Wired Headphones,1,11.99,06/11/19 14:33,"332 7th St, Rewari, Hr 123500"
185342,Bose SoundSport Headphones,1,99.99,06/08/19 11:23,"600 Lake St, Rewari, Hr 123500"
185343,Google Phone,1,600.0,06/20/19 13:29,"540 Lakeview St, Rewari, Hr 123500"
185344,ThinkPad Laptop,1,999.99,06/26/19 16:14,"530 Spruce St, Noida, UP 123512"
185345,Lightning Charging Cable,1,14.95,06/21/19 19:51,"266 Rajpath St, New Delhi, Dl 122400"
185346,20in Monitor,1,109.99,06/15/19 12:03,"242 4th St, Noida, UP 123512"
185347,AAA Batteries (4-pack),2,2.99,06/14/19 00:16,"12 Meadow St, Bengaluru, Ch 123589"
185348,iPhone,1,700.0,06/09/19 20:50,"128 4th St, Bengaluru, Ch 123589"
185349,AAA Batteries (4-pack),3,2.99,06/16/19 15:19,"431 13th St, Noida, Hr 132500"
185350,AA Batteries (4-pack),1,3.84,06/18/19 11:29,"536 Highland St, Bengaluru, Ch 123589"
185351,Bose SoundSport Headphones,1,99.99,06/23/19 11:22,"921 Elm St, Noida, Hr 132500"
185352,Wired Headphones,1,11.99,06/01/19 18:32,"948 Main St, Bengaluru, Ch 123589"
185353,27in FHD Monitor,1,149.99,06/11/19 12:27,"680 13th St, Rewari, Hr 123500"
185354,AAA Batteries (4-pack),1,2.99,06/10/19 20:34,"651 Cherry St, Noida, UP 123512"
185355,USB-C Charging Cable,1,11.95,06/05/19 09:42,"38 Dadabhai Naoroji Road St, Bengaluru, Ch 123589"
185356,AAA Batteries (4-pack),1,2.99,06/06/19 06:53,"672 13th St, Noida, Hr 132500"
185357,USB-C Charging Cable,1,11.95,06/06/19 11:11,"557 1st St, Bengaluru, Ch 123589"
185358,Apple Airpods Headphones,1,150.0,06/21/19 13:34,"336 Forest St, New Delhi, Dl 122400"
185359,LG Dryer,1,600.0,06/06/19 01:37,"260 Ridge St, Indore, In 126756"
185360,Lightning Charging Cable,1,14.95,06/08/19 15:57,"867 Hickory St, Indore, In 126756"
185361,Flatscreen TV,1,300.0,06/05/19 13:50,"622 Commercial Street St, Bengaluru, Ch 123589"
185362,Bose SoundSport Headphones,1,99.99,06/13/19 07:37,"2 Maple St, Rewari, Hr 123500"
185363,Apple Airpods Headphones,1,150.0,06/07/19 20:18,"29 1st St, Noida, UP 123512"
185364,AA Batteries (4-pack),1,3.84,06/26/19 11:51,"759 14th St, Rewari, Hr 123500"
185365,Flatscreen TV,1,300.0,06/13/19 17:10,"194 7th St, Indore, In 126756"
185366,USB-C Charging Cable,1,11.95,06/12/19 05:43,"468 Main St, Rewari, Hr 123500"
185367,Bose SoundSport Headphones,1,99.99,06/19/19 13:09,"573 Madison St, Noida, UP 123512"
185368,AA Batteries (4-pack),1,3.84,06/23/19 21:59,"129 Madison St, Rewari, Hr 123500"
185369,AA Batteries (4-pack),1,3.84,06/04/19 14:12,"713 Willow St, Pune, MH 123249"
185370,AA Batteries (4-pack),1,3.84,06/24/19 10:43,"51 MG Road Bangalore St, New Delhi, Dl 122400"
185371,AAA Batteries (4-pack),1,2.99,06/18/19 13:32,"323 Lake St, Bengaluru, Ch 123589"
185372,AA Batteries (4-pack),1,3.84,06/29/19 11:34,"955 13th St, Noida, UP 123512"
185373,AA Batteries (4-pack),1,3.84,06/10/19 11:18,"355 Center St, Rewari, Hr 123500"
185374,Bose SoundSport Headphones,1,99.99,06/14/19 09:56,"104 Hickory St, Bengaluru, Ch 123589"
185375,Bose SoundSport Headphones,1,99.99,06/25/19 21:40,"537 South St, Bengaluru, Ch 123589"
185376,Lightning Charging Cable,1,14.95,06/16/19 19:19,"132 Chestnut St, Pune, MH 123249"
185377,27in 4K Gaming Monitor,1,389.99,06/17/19 10:59,"895 7th St, New Delhi, Dl 122400"
185378,USB-C Charging Cable,1,11.95,06/23/19 14:19,"521 Hickory St, Noida, UP 123512"
185379,Lightning Charging Cable,1,14.95,06/27/19 20:35,"267 Meadow St, Noida, UP 123512"
185380,27in 4K Gaming Monitor,1,389.99,06/06/19 00:33,"833 Highland St, Rewari, Hr 123500"
185381,27in FHD Monitor,1,149.99,06/17/19 11:56,"96 10th St, Noida, UP 123512"
185382,Apple Airpods Headphones,1,150.0,06/17/19 11:23,"266 5th St, Rewari, Hr 123500"
185383,Lightning Charging Cable,1,14.95,06/04/19 10:43,"784 River St, Kolkata, TL 135523"
185384,Bose SoundSport Headphones,1,99.99,06/03/19 17:14,"520 MG Road Bangalore St, New Delhi, Dl 122400"
185385,iPhone,1,700.0,06/13/19 19:15,"777 Chestnut St, Indore, In 126756"
185386,ThinkPad Laptop,1,999.99,06/02/19 18:37,"433 Sitabuldi Main Road St, Rewari, Hr 123500"
185387,Vareebadd Phone,1,400.0,06/18/19 16:20,"498 Park St, Noida, UP 123512"
185388,Wired Headphones,1,11.99,06/08/19 11:47,"720 Center St, Indore, In 126756"
185389,Lightning Charging Cable,1,14.95,06/29/19 18:49,"847 Hazratganj St, Indore, In 126756"
185390,USB-C Charging Cable,1,11.95,06/14/19 09:13,"365 5th St, Bengaluru, Ch 123589"
185391,Bose SoundSport Headphones,1,99.99,06/01/19 13:08,"332 Sunset St, Bengaluru, Ch 123589"
185392,AAA Batteries (4-pack),2,2.99,06/15/19 11:14,"857 River St, New Delhi, Dl 122400"
185393,AAA Batteries (4-pack),1,2.99,06/10/19 16:21,"600 Dogwood St, Kolkata, TL 135523"
185394,AA Batteries (4-pack),1,3.84,06/15/19 11:28,"507 14th St, Noida, UP 123512"
185395,Bose SoundSport Headphones,1,99.99,06/11/19 06:42,"100 5th St, Rewari, Hr 123500"
185396,Macbook Pro Laptop,1,1700.0,06/12/19 08:29,"729 7th St, Rewari, Hr 123500"
185397,20in Monitor,1,109.99,06/07/19 16:48,"820 Rajpath St, Kolkata, TL 135523"
185398,ThinkPad Laptop,1,999.99,06/12/19 11:30,"476 Colaba causeway St, Bengaluru, Ch 123589"
185399,Bose SoundSport Headphones,1,99.99,06/19/19 07:38,"908 14th St, Surat, GU 129870"
185400,AAA Batteries (4-pack),1,2.99,06/07/19 06:00,"619 Connaught Place St, Kolkata, TL 135523"
185401,AA Batteries (4-pack),2,3.84,06/29/19 13:12,"611 8th St, Noida, Hr 132500"
185402,Vareebadd Phone,1,400.0,06/22/19 11:27,"660 Main St, Noida, Hr 132500"
185403,ThinkPad Laptop,1,999.99,06/04/19 09:19,"464 Main St, Noida, UP 123512"
185404,USB-C Charging Cable,1,11.95,06/20/19 14:31,"725 Dadabhai Naoroji Road St, Rewari, Hr 123500"
185405,iPhone,1,700.0,06/13/19 21:01,"298 MG Road Bangalore St, Pune, MH 123249"
