Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
265384,ThinkPad Laptop,1,999.99,12/04/19 16:50,"921 Hazratganj St, Noida, UP 123512"
265385,27in 4K Gaming Monitor,1,389.99,12/30/19 13:32,"558 11th St, New Delhi, Dl 122400"
265386,Wired Headphones,1,11.99,12/21/19 11:16,"762 8th St, Noida, UP 123512"
265387,20in Monitor,1,109.99,12/18/19 10:35,"688 1st St, Bengaluru, Ch 123589"
265388,Google Phone,1,600.0,12/10/19 21:11,"5 6th St, Noida, UP 123512"
265389,Bose SoundSport Headphones,1,99.99,12/17/19 13:46,"771 Lakeview St, Rewari, Hr 123500"
265390,AA Batteries (4-pack),3,3.84,12/20/19 16:15,"963 7th St, Kolkata, TL 135523"
265391,Wired Headphones,1,11.99,12/26/19 18:53,"382 Chestnut St, New Delhi, Dl 122400"
265392,Lightning Charging Cable,1,14.95,12/23/19 12:27,"887 Commercial Street St, Kolkata, TL 135523"
265393,AA Batteries (4-pack),1,3.84,12/21/19 23:18,"384 9th St, Rewari, Hr 123500"
265394,27in FHD Monitor,1,149.99,12/17/19 19:45,"758 Hill St, Kolkata, TL 135523"
265395,iPhone,1,700.0,12/27/19 09:58,"183 12th St, Rewari, Hr 123500"
265395,Apple Airpods Headphones,1,150.0,12/27/19 09:58,"183 12th St, Rewari, Hr 123500"
265396,Google Phone,1,600.0,12/04/19 16:55,"951 13th St, Bengaluru, Ch 123589"
265396,USB-C Charging Cable,1,11.95,12/04/19 16:55,"951 13th St, Bengaluru, Ch 123589"
265397,Bose SoundSport Headphones,1,99.99,12/23/19 12:22,"696 South St, Indore, In 126756"
265398,Vareebadd Phone,1,400.0,12/09/19 22:46,"709 Hill St, Rewari, Hr 123500"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
265399,Lightning Charging Cable,1,14.95,12/09/19 19:25,"9 Colaba causeway St, Noida, UP 123512"
265400,AAA Batteries (4-pack),2,2.99,12/21/19 00:42,"962 Lake St, Noida, UP 123512"
265401,Google Phone,1,600,12/02/19 14:57,"21 6th St, Rewari, Hr 123500"
265401,USB-C Charging Cable,1,11.95,12/02/19 14:57,"21 6th St, Rewari, Hr 123500"
265401,AAA Batteries (4-pack),1,2.99,12/02/19 14:57,"21 6th St, Rewari, Hr 123500"
265402,AA Batteries (4-pack),1,3.84,12/11/19 16:58,"102 Lakeview St, Noida, Hr 132500"
265403,27in 4K Gaming Monitor,1,389.99,12/31/19 20:53,"419 Hill St, New Delhi, Dl 122400"
265404,27in FHD Monitor,1,149.99,12/26/19 18:10,"963 Forest St, Indore, In 126756"
265405,AAA Batteries (4-pack),1,2.99,12/29/19 12:39,"154 6th St, Pune, MH 123249"
265406,AA Batteries (4-pack),1,3.84,12/25/19 09:11,"570 Colaba causeway St, Kolkata, TL 135523"
265407,Bose SoundSport Headphones,1,99.99,12/23/19 14:48,"722 8th St, Bengaluru, Ch 123589"
265408,AA Batteries (4-pack),2,3.84,12/13/19 08:36,"630 MG Road Bangalore St, Rewari, Hr 123500"
265409,27in 4K Gaming Monitor,1,389.99,12/20/19 07:34,"807 West St, Pune, MH 123249"
265410,Lightning Charging Cable,1,14.95,12/24/19 13:04,"39 North St, New Delhi, Dl 122400"
265411,Wired Headphones,1,11.99,12/05/19 21:39,"822 Dadabhai Naoroji Road St, Indore, In 126756"
265412,Wired Headphones,1,11.99,12/19/19 10:42,"843 MG Road Bangalore St, Rewari, Hr 123500"
265413,AA Batteries (4-pack),2,3.84,12/02/19 12:42,"93 Lake St, Rewari, Hr 123500"
265414,Lightning Charging Cable,1,14.95,12/28/19 18:47,"703 Dogwood St, Noida, UP 123512"
265415,Bose SoundSport Headphones,1,99.99,12/19/19 19:52,"863 7th St, Noida, UP 123512"
265416,Apple Airpods Headphones,1,150,12/31/19 20:58,"200 9th St, Rewari, Hr 123500"
265417,Apple Airpods Headphones,1,150,12/08/19 16:23,"798 Park St, Surat, GU 129870"
265418,Bose SoundSport Headphones,1,99.99,12/11/19 14:55,"226 Sitabuldi Main Road St, Noida, Hr 132500"
265419,Bose SoundSport Headphones,1,99.99,12/22/19 19:59,"930 5th St, Bengaluru, Ch 123589"
265420,Apple Airpods Headphones,1,150,12/07/19 06:46,"77 Sunset St, Rewari, Hr 123500"
265421,ThinkPad Laptop,1,999.99,12/29/19 12:00,"11 Rajpath St, Pune, MH 123249"
265422,Wired Headphones,1,11.99,12/27/19 20:59,"408 Main St, Rewari, Hr 123500"
265423,27in 4K Gaming Monitor,1,389.99,12/26/19 20:39,"240 Willow St, Noida, UP 123512"
265424,Apple Airpods Headphones,1,150,12/04/19 14:17,"967 Main St, Pune, MH 123249"
265425,AA Batteries (4-pack),1,3.84,12/02/19 04:24,"19 6th St, New Delhi, Dl 122400"
265426,USB-C Charging Cable,1,11.95,12/21/19 18:29,"85 Chestnut St, Surat, GU 129870"
265427,Wired Headphones,1,11.99,12/20/19 16:25,"122 Hazratganj St, Bengaluru, Ch 123589"
265428,34in Ultrawide Monitor,1,379.99,12/05/19 19:05,"138 14th St, Rewari, Hr 123500"
265429,Lightning Charging Cable,1,14.95,12/31/19 18:51,"143 13th St, Pune, MH 123249"
265430,20in Monitor,1,109.99,12/31/19 17:32,"567 Commercial Street St, Noida, Hr 132500"
265431,Wired Headphones,1,11.99,12/20/19 14:51,"297 10th St, Rewari, Hr 123500"
265432,USB-C Charging Cable,1,11.95,12/14/19 12:17,"490 Adams St, Surat, GU 129870"
265433,Wired Headphones,1,11.99,12/05/19 15:28,"822 Lakeview St, Rewari, Hr 123500"
265434,27in 4K Gaming Monitor,1,389.99,12/06/19 20:22,"623 Jagadamba Centre St, Indore, In 126756"
265435,Lightning Charging Cable,2,14.95,12/11/19 21:18,"936 13th St, Rewari, Hr 123500"
265436,ThinkPad Laptop,1,999.99,12/10/19 21:41,"99 7th St, Bengaluru, Ch 123589"
265437,AA Batteries (4-pack),1,3.84,12/21/19 18:36,"654 Commercial Street St, Noida, UP 123512"
265438,Lightning Charging Cable,1,14.95,12/13/19 13:34,"140 Dadabhai Naoroji Road St, Surat, GU 129870"
265439,Macbook Pro Laptop,1,1700,12/27/19 13:09,"973 Elm St, Noida, Hr 132500"
265440,Apple Airpods Headphones,1,150,12/12/19 12:14,"169 10th St, Rewari, Hr 123500"
265441,Macbook Pro Laptop,1,1700,12/07/19 08:58,"179 13th St, New Delhi, Dl 122400"
265442,Macbook Pro Laptop,1,1700,12/31/19 12:21,"531 Colaba causeway St, Indore, In 126756"
265443,Bose SoundSport Headphones,1,99.99,12/04/19 10:35,"94 10th St, Kolkata, TL 135523"
265444,27in 4K Gaming Monitor,1,389.99,12/08/19 13:48,"947 6th St, Noida, UP 123512"
265445,AA Batteries (4-pack),1,3.84,12/05/19 15:01,"894 Dogwood St, Noida, UP 123512"
265446,Wired Headphones,2,11.99,12/29/19 10:34,"838 Elm St, New Delhi, Dl 122400"
265446,34in Ultrawide Monitor,1,379.99,12/29/19 10:34,"838 Elm St, New Delhi, Dl 122400"
265447,AAA Batteries (4-pack),1,2.99,12/08/19 15:59,"28 Dadabhai Naoroji Road St, Indore, In 126756"
265448,Lightning Charging Cable,1,14.95,12/13/19 00:06,"821 Rajpath St, Bengaluru, Ch 123589"
265449,Apple Airpods Headphones,1,150,12/31/19 12:23,"977  Fontainhas St, Bengaluru, Ch 123589"
265450,Bose SoundSport Headphones,1,99.99,12/06/19 14:28,"465 Adams St, Noida, UP 123512"
265451,USB-C Charging Cable,1,11.95,12/07/19 23:10,"528 Forest St, Rewari, Hr 123500"
265452,AAA Batteries (4-pack),1,2.99,12/04/19 15:50,"250 Willow St, Rewari, Hr 123500"
265453,USB-C Charging Cable,1,11.95,12/24/19 12:10,"327 9th St, Bengaluru, Ch 123589"
265454,Bose SoundSport Headphones,1,99.99,12/11/19 16:51,"995 Forest St, Bengaluru, Ch 123589"
265455,Wired Headphones,1,11.99,12/31/19 15:37,"726 6th St, Noida, UP 123512"
265456,27in 4K Gaming Monitor,1,389.99,12/31/19 14:51,"34 Sitabuldi Main Road St, Rewari, Hr 123500"
265457,Google Phone,1,600,12/30/19 10:11,"680 Highland St, Indore, In 126756"
265458,AAA Batteries (4-pack),1,2.99,12/15/19 09:32,"59 13th St, New Delhi, Dl 122400"
265459,Lightning Charging Cable,1,14.95,12/24/19 01:20,"368 River St, Bengaluru, Ch 123589"
265460,20in Monitor,1,109.99,12/21/19 20:35,"664 9th St, Bengaluru, Ch 123589"
265461,iPhone,1,700,12/16/19 20:18,"890 MG Road Bangalore St, Bengaluru, Ch 123589"
265462,USB-C Charging Cable,1,11.95,12/18/19 14:45,"722 Hickory St, Noida, Hr 132500"
265463,Apple Airpods Headphones,1,150,12/06/19 21:28,"102 River St, Bengaluru, Ch 123589"
265464,34in Ultrawide Monitor,1,379.99,12/20/19 20:18,"199 Hickory St, Rewari, Hr 123500"
265465,AA Batteries (4-pack),1,3.84,12/24/19 12:44,"284 Commercial Street St, Surat, GU 129870"
265466,AA Batteries (4-pack),1,3.84,12/20/19 10:19,"153 Ridge St, Noida, Hr 132500"
265467,20in Monitor,1,109.99,12/15/19 10:50,"589 5th St, Ahmedabad, GU 128700"
265468,Lightning Charging Cable,1,14.95,12/25/19 20:01,"878 Adams St, Noida, Hr 132500"
265469,USB-C Charging Cable,1,11.95,12/12/19 16:17,"266 Hazratganj St, Indore, In 126756"
265470,Apple Airpods Headphones,1,150,12/04/19 17:25,"674 Madison St, Rewari, Hr 123500"
265471,USB-C Charging Cable,1,11.95,12/02/19 15:15,"412 10th St, Noida, UP 123512"
265472,Apple Airpods Headphones,1,150,12/15/19 12:08,"281 Connaught Place St, Rewari, Hr 123500"
265473,AAA Batteries (4-pack),1,2.99,12/31/19 06:43,"108 Dadabhai Naoroji Road St, Noida, UP 123512"
265474,AAA Batteries (4-pack),1,2.99,12/28/19 11:24,"168 Hazratganj St, Surat, GU 129870"
265475,27in FHD Monitor,1,149.99,12/10/19 08:40,"917 Willow St, New Delhi, Dl 122400"
265476,AA Batteries (4-pack),2,3.84,12/25/19 19:33,"272 6th St, Surat, GU 129870"
265477,USB-C Charging Cable,1,11.95,12/16/19 16:26,"331 Park St, Noida, Hr 132500"
265478,USB-C Charging Cable,1,11.95,12/17/19 16:56,"878 4th St, Rewari, Hr 123500"
265479,AA Batteries (4-pack),2,3.84,12/11/19 22:04,"332 1st St, New Delhi, Dl 122400"
265480,Apple Airpods Headphones,1,150,12/28/19 20:59,"52 Sunset St, Rewari, Hr 123500"
265481,Lightning Charging Cable,1,14.95,12/23/19 15:55,"526 Colaba causeway St, Bengaluru, Ch 123589"
265482,27in 4K Gaming Monitor,1,389.99,12/17/19 19:51,"319 Cherry St, Indore, In 126756"
265483,AAA Batteries (4-pack),1,2.99,12/16/19 13:22,"851 Cherry St, Rewari, Hr 123500"
265484,Apple Airpods Headphones,1,150,12/07/19 23:05,"400 13th St, Noida, Hr 132500"
265485,AAA Batteries (4-pack),2,2.99,12/14/19 20:20,"942 Main St, Kolkata, TL 135523"
265485,Lightning Charging Cable,1,14.95,12/14/19 20:20,"942 Main St, Kolkata, TL 135523"
265486,AAA Batteries (4-pack),1,2.99,12/28/19 11:58,"698 Dogwood St, Indore, In 126756"
265487,AAA Batteries (4-pack),2,2.99,12/07/19 01:54,"357 Rajpath St, New Delhi, Dl 122400"
265488,AAA Batteries (4-pack),3,2.99,12/07/19 16:37,"373 11th St, Kolkata, TL 135523"
265489,iPhone,1,700,12/10/19 22:14,"631 West St, Rewari, Hr 123500"
265490,AA Batteries (4-pack),1,3.84,12/05/19 14:34,"524 Highland St, New Delhi, Dl 122400"
265491,27in 4K Gaming Monitor,1,389.99,12/06/19 20:10,"445 4th St, Indore, In 126756"
265492,AA Batteries (4-pack),3,3.84,12/29/19 10:08,"554 Chestnut St, Bengaluru, Ch 123589"
265493,20in Monitor,1,109.99,12/02/19 20:43,"64 Ridge St, Noida, UP 123512"
265494,LG Washing Machine,1,600.0,12/15/19 09:20,"151 Dadabhai Naoroji Road St, Kolkata, TL 135523"
265495,USB-C Charging Cable,1,11.95,12/25/19 11:03,"251 9th St, Bengaluru, Ch 123589"
265496,Wired Headphones,1,11.99,12/01/19 15:02,"619 Dogwood St, Bengaluru, Ch 123589"
265497,Lightning Charging Cable,1,14.95,12/18/19 17:50,"952 Meadow St, Noida, UP 123512"
265498,Flatscreen TV,1,300,12/02/19 11:39,"6 South St, Bengaluru, Ch 123589"
265499,Bose SoundSport Headphones,1,99.99,12/07/19 07:12,"95 Commercial Street St, Noida, Hr 132500"
265500,AA Batteries (4-pack),1,3.84,12/14/19 13:56,"689 Rajpath St, Rewari, Hr 123500"
265501,27in FHD Monitor,1,149.99,12/12/19 10:40,"355 Jagadamba Centre St, Rewari, Hr 123500"
265502,AAA Batteries (4-pack),1,2.99,12/30/19 16:32,"881 11th St, Bengaluru, Ch 123589"
265503,Wired Headphones,1,11.99,12/30/19 12:45,"246 7th St, Rewari, Hr 123500"
265504,USB-C Charging Cable,1,11.95,12/25/19 16:25,"260 12th St, Kolkata, TL 135523"
265505,USB-C Charging Cable,1,11.95,12/11/19 19:55,"278 Rajpath St, Kolkata, TL 135523"
265506,AAA Batteries (4-pack),1,2.99,12/01/19 23:43,"559 Ridge St, Noida, UP 123512"
265507,AA Batteries (4-pack),1,3.84,12/20/19 10:58,"823 Willow St, Indore, In 126756"
265508,USB-C Charging Cable,1,11.95,12/07/19 09:12,"964 Sunset St, New Delhi, Dl 122400"
265509,AA Batteries (4-pack),1,3.84,12/17/19 14:19,"427 14th St, Bengaluru, Ch 123589"
265510,Bose SoundSport Headphones,1,99.99,12/30/19 17:29,"653 Center St, Bengaluru, Ch 123589"
265511,AA Batteries (4-pack),2,3.84,12/03/19 11:16,"829 Meadow St, Bengaluru, Ch 123589"
265512,AA Batteries (4-pack),1,3.84,12/26/19 22:47,"579 Madison St, Rewari, Hr 123500"
265513,27in 4K Gaming Monitor,1,389.99,12/18/19 21:21,"168 Lakeview St, Indore, In 126756"
265514,Wired Headphones,1,11.99,12/13/19 13:37,"172 South St, Indore, In 126756"
265515,27in 4K Gaming Monitor,1,389.99,12/10/19 15:19,"56 2nd St, Kolkata, TL 135523"
265515,34in Ultrawide Monitor,1,379.99,12/10/19 15:19,"56 2nd St, Kolkata, TL 135523"
265516,iPhone,1,700,12/30/19 17:52,"917 Rajpath St, Kolkata, TL 135523"
265516,Lightning Charging Cable,1,14.95,12/30/19 17:52,"917 Rajpath St, Kolkata, TL 135523"
265517,Apple Airpods Headphones,1,150,12/25/19 13:35,"25 Madison St, Noida, UP 123512"
265518,27in FHD Monitor,1,149.99,12/02/19 20:17,"942 8th St, Noida, UP 123512"
265519,USB-C Charging Cable,1,11.95,12/22/19 21:34,"528  Fontainhas St, Pune, MH 123249"
265520,AA Batteries (4-pack),1,3.84,12/20/19 21:33,"223  Fontainhas St, Rewari, Hr 123500"
265521,Apple Airpods Headphones,1,150,12/22/19 11:11,"549 Ridge St, Bengaluru, Ch 123589"
265522,Apple Airpods Headphones,1,150,12/14/19 22:14,"261 South St, Noida, UP 123512"
265523,Google Phone,1,600,12/24/19 23:15,"903 Ridge St, New Delhi, Dl 122400"
265524,34in Ultrawide Monitor,1,379.99,12/15/19 13:52,"447 Dogwood St, Noida, UP 123512"
265525,27in FHD Monitor,1,149.99,12/07/19 16:08,"328 Adams St, New Delhi, Dl 122400"
265526,Macbook Pro Laptop,1,1700,12/08/19 13:38,"741 Cherry St, Rewari, Hr 123500"
265527,Apple Airpods Headphones,1,150,12/06/19 15:40,"842 6th St, Pune, MH 123249"
265528,Wired Headphones,1,11.99,12/30/19 12:54,"163  Fontainhas St, Rewari, Hr 123500"
265529,ThinkPad Laptop,1,999.99,12/26/19 15:43,"124 Connaught Place St, Surat, GU 129870"
265530,Apple Airpods Headphones,1,150,12/02/19 08:50,"134 10th St, Bengaluru, Ch 123589"
265531,AA Batteries (4-pack),1,3.84,12/28/19 10:30,"530 7th St, Bengaluru, Ch 123589"
265532,AA Batteries (4-pack),1,3.84,01/01/20 01:58,"1 9th St, Pune, MH 123249"
265532,AA Batteries (4-pack),1,3.84,01/01/20 01:58,"1 9th St, Pune, MH 123249"
265533,Lightning Charging Cable,1,14.95,12/31/19 10:43,"901  Fontainhas St, Noida, UP 123512"
265534,AA Batteries (4-pack),3,3.84,12/27/19 17:15,"148 13th St, Indore, In 126756"
265535,Lightning Charging Cable,2,14.95,12/28/19 11:07,"990 Hill St, Kolkata, TL 135523"
265536,Apple Airpods Headphones,1,150,12/31/19 13:30,"511 Commercial Street St, Rewari, Hr 123500"
265537,Flatscreen TV,1,300,12/30/19 00:10,"839 Hickory St, Rewari, Hr 123500"
265538,Flatscreen TV,1,300,12/25/19 18:58,"295 Park St, Rewari, Hr 123500"
265539,Wired Headphones,1,11.99,12/26/19 12:11,"447 Spruce St, New Delhi, Dl 122400"
265540,Vareebadd Phone,1,400,12/12/19 18:14,"836 7th St, Rewari, Hr 123500"
265540,Wired Headphones,1,11.99,12/12/19 18:14,"836 7th St, Rewari, Hr 123500"
265541,Bose SoundSport Headphones,1,99.99,12/04/19 13:26,"991 River St, New Delhi, Dl 122400"
265542,iPhone,1,700,12/09/19 10:58,"163 Dadabhai Naoroji Road St, Noida, Hr 132500"
265543,USB-C Charging Cable,1,11.95,12/11/19 22:27,"377 13th St, Pune, MH 123249"
265544,USB-C Charging Cable,1,11.95,12/29/19 10:05,"65 Colaba causeway St, Rewari, Hr 123500"
265545,Macbook Pro Laptop,1,1700,12/09/19 11:48,"46 5th St, New Delhi, Dl 122400"
265546,Wired Headphones,1,11.99,12/14/19 17:13,"521 Adams St, Pune, MH 123249"
265547,27in 4K Gaming Monitor,1,389.99,12/26/19 21:34,"631 Sunset St, New Delhi, Dl 122400"
265548,Macbook Pro Laptop,1,1700,12/11/19 15:44,"280 6th St, New Delhi, Dl 122400"
265549,AA Batteries (4-pack),1,3.84,12/27/19 20:35,"536 2nd St, Noida, UP 123512"
265550,AAA Batteries (4-pack),1,2.99,12/29/19 17:48,"352 8th St, Indore, In 126756"
265551,ThinkPad Laptop,1,999.99,12/19/19 20:49,"571 Elm St, Pune, MH 123249"
265552,AA Batteries (4-pack),1,3.84,12/15/19 13:26,"538 Colaba causeway St, Noida, Hr 132500"
265553,Lightning Charging Cable,1,14.95,12/27/19 17:38,"100 Hazratganj St, Surat, GU 129870"
265554,AA Batteries (4-pack),1,3.84,12/27/19 10:02,"222 10th St, Ahmedabad, GU 128700"
265555,Vareebadd Phone,1,400,12/30/19 15:52,"607 8th St, New Delhi, Dl 122400"
265556,34in Ultrawide Monitor,1,379.99,12/17/19 21:26,"545 Ridge St, Rewari, Hr 123500"
265557,27in FHD Monitor,1,149.99,12/20/19 17:58,"145 Lakeview St, New Delhi, Dl 122400"
265558,Lightning Charging Cable,1,14.95,12/23/19 22:06,"423 Highland St, Rewari, Hr 123500"
265559,AA Batteries (4-pack),1,3.84,12/05/19 18:53,"452 West St, Rewari, Hr 123500"
265560,27in 4K Gaming Monitor,1,389.99,12/04/19 09:14,"804 River St, Noida, UP 123512"
265561,AA Batteries (4-pack),1,3.84,12/15/19 08:21,"592 Madison St, Noida, UP 123512"
265562,AA Batteries (4-pack),2,3.84,12/06/19 13:17,"538 Meadow St, New Delhi, Dl 122400"
265563,AA Batteries (4-pack),2,3.84,12/05/19 19:30,"734 Hickory St, Rewari, Hr 123500"
265564,iPhone,1,700,12/08/19 20:20,"440 10th St, Noida, UP 123512"
265565,20in Monitor,1,109.99,01/01/20 01:27,"170 Rajpath St, New Delhi, Dl 122400"
265566,Bose SoundSport Headphones,1,99.99,12/03/19 19:51,"179 12th St, Noida, UP 123512"
265567,Bose SoundSport Headphones,1,99.99,12/22/19 18:32,"739 Rajpath St, Indore, In 126756"
265568,Bose SoundSport Headphones,1,99.99,12/03/19 21:27,"311 11th St, Noida, UP 123512"
265569,USB-C Charging Cable,1,11.95,12/07/19 16:15,"552 Dogwood St, Noida, UP 123512"
265570,Lightning Charging Cable,1,14.95,12/02/19 09:56,"172 Highland St, Noida, Hr 132500"
265571,Wired Headphones,1,11.99,12/14/19 08:37,"205 8th St, Noida, UP 123512"
265572,AAA Batteries (4-pack),1,2.99,12/18/19 22:57,"39 Commercial Street St, Noida, UP 123512"
265573,34in Ultrawide Monitor,1,379.99,12/17/19 16:48,"453 Forest St, Kolkata, TL 135523"
265574,AA Batteries (4-pack),1,3.84,12/23/19 10:00,"362 South St, Kolkata, TL 135523"
265575,AAA Batteries (4-pack),2,2.99,12/22/19 22:52,"145 Ridge St, Rewari, Hr 123500"
265576,AAA Batteries (4-pack),1,2.99,12/06/19 13:46,"197 Ridge St, Rewari, Hr 123500"
265577,Lightning Charging Cable,1,14.95,12/13/19 21:01,"817 Sitabuldi Main Road St, Noida, Hr 132500"
265578,20in Monitor,1,109.99,12/13/19 13:23,"430 2nd St, Noida, UP 123512"
265579,AAA Batteries (4-pack),1,2.99,12/21/19 11:23,"726 Dogwood St, Bengaluru, Ch 123589"
265580,Lightning Charging Cable,1,14.95,12/12/19 14:29,"885 Hazratganj St, Rewari, Hr 123500"
265581,Bose SoundSport Headphones,1,99.99,12/10/19 23:14,"868 Dadabhai Naoroji Road St, Noida, UP 123512"
265582,Wired Headphones,1,11.99,12/03/19 00:28,"349 7th St, Rewari, Hr 123500"
265583,Lightning Charging Cable,1,14.95,12/17/19 17:56,"172 Dogwood St, Kolkata, TL 135523"
265584,AAA Batteries (4-pack),1,2.99,12/15/19 13:34,"115 Lakeview St, Noida, Hr 132500"
265585,Lightning Charging Cable,1,14.95,12/14/19 15:17,"58 Ridge St, Noida, Hr 132500"
265586,Wired Headphones,1,11.99,12/22/19 16:58,"783 4th St, Noida, UP 123512"
265587,iPhone,1,700,12/05/19 14:05,"640 West St, Bengaluru, Ch 123589"
265588,AAA Batteries (4-pack),3,2.99,12/02/19 22:01,"811  Fontainhas St, Bengaluru, Ch 123589"
265589,Apple Airpods Headphones,1,150,12/28/19 12:48,"478 Madison St, Indore, In 126756"
265590,27in FHD Monitor,1,149.99,12/06/19 21:04,"79 7th St, Rewari, Hr 123500"
265591,iPhone,1,700,12/12/19 20:16,"522 Hickory St, New Delhi, Dl 122400"
265592,Flatscreen TV,1,300,12/13/19 13:30,"976 River St, Rewari, Hr 123500"
265593,Wired Headphones,1,11.99,12/14/19 15:45,"890 Commercial Street St, Bengaluru, Ch 123589"
265594,Vareebadd Phone,1,400,12/09/19 17:53,"708 9th St, Kolkata, TL 135523"
265594,Wired Headphones,1,11.99,12/09/19 17:53,"708 9th St, Kolkata, TL 135523"
265595,AA Batteries (4-pack),1,3.84,12/30/19 23:36,"752 6th St, Rewari, Hr 123500"
265596,Bose SoundSport Headphones,1,99.99,12/04/19 18:50,"920 Sitabuldi Main Road St, Rewari, Hr 123500"
265597,34in Ultrawide Monitor,1,379.99,12/26/19 23:32,"238 MG Road Bangalore St, Rewari, Hr 123500"
265598,ThinkPad Laptop,1,999.99,12/31/19 01:40,"857 River St, Rewari, Hr 123500"
265599,AA Batteries (4-pack),1,3.84,12/04/19 20:31,"906 Adams St, Bengaluru, Ch 123589"
265600,Wired Headphones,1,11.99,12/07/19 10:55,"546 South St, Bengaluru, Ch 123589"
265601,Apple Airpods Headphones,1,150,12/05/19 00:05,"395 South St, Bengaluru, Ch 123589"
265602,Bose SoundSport Headphones,1,99.99,12/03/19 22:39,"565 8th St, Surat, GU 129870"
265603,Wired Headphones,1,11.99,12/27/19 05:37,"356 11th St, Noida, UP 123512"
265604,Lightning Charging Cable,1,14.95,12/24/19 07:44,"30 12th St, Noida, UP 123512"
265605,34in Ultrawide Monitor,1,379.99,12/06/19 12:49,"84 River St, Rewari, Hr 123500"
265606,Lightning Charging Cable,1,14.95,12/30/19 18:03,"779 Lake St, Noida, UP 123512"
265607,Wired Headphones,1,11.99,12/15/19 11:13,"675 9th St, Pune, MH 123249"
265608,34in Ultrawide Monitor,1,379.99,12/12/19 11:51,"683 10th St, Surat, GU 129870"
265609,27in FHD Monitor,1,149.99,12/02/19 20:08,"257 Madison St, Bengaluru, Ch 123589"
265610,USB-C Charging Cable,1,11.95,12/13/19 14:13,"985 West St, Noida, UP 123512"
265611,Lightning Charging Cable,3,14.95,12/06/19 14:20,"420 Hill St, Rewari, Hr 123500"
265612,Apple Airpods Headphones,1,150,12/31/19 16:28,"724 13th St, Rewari, Hr 123500"
265613,Lightning Charging Cable,1,14.95,12/26/19 19:50,"421 Main St, Indore, In 126756"
265614,AAA Batteries (4-pack),1,2.99,12/14/19 21:50,"847 Commercial Street St, Rewari, Hr 123500"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
265615,Apple Airpods Headphones,1,150,12/09/19 16:11,"767  Fontainhas St, Indore, In 126756"
265616,Lightning Charging Cable,1,14.95,12/06/19 14:47,"439 Madison St, Pune, MH 123249"
265617,AA Batteries (4-pack),1,3.84,12/13/19 19:44,"848 Meadow St, Noida, UP 123512"
265618,Apple Airpods Headphones,1,150,12/28/19 17:17,"544 Center St, Kolkata, TL 135523"
