Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
196941,Bose SoundSport Headphones,1,99.99,07/11/19 14:20,"868 9th St, Rewari, Hr 123500"
196942,34in Ultrawide Monitor,1,379.99,07/30/19 10:59,"536 Adams St, Indore, In 126756"
196943,Vareebadd Phone,1,400.0,07/07/19 19:23,"608 9th St, Rewari, Hr 123500"
196944,Lightning Charging Cable,1,14.95,07/21/19 20:44,"83 4th St, Rewari, Hr 123500"
196945,AAA Batteries (4-pack),3,2.99,07/26/19 16:25,"534 Lake St, Rewari, Hr 123500"
196946,USB-C Charging Cable,1,11.95,07/14/19 12:15,"216 Commercial Street St, New Delhi, Dl 122400"
196947,USB-C Charging Cable,1,11.95,07/19/19 21:36,"283 1st St, Pune, MH 123249"
196948,Lightning Charging Cable,1,14.95,07/21/19 14:04,"893 4th St, New Delhi, Dl 122400"
196949,Lightning Charging Cable,1,14.95,07/01/19 11:57,"419 Dadabhai Naoroji Road St, Noida, UP 123512"
196950,Vareebadd Phone,1,400.0,07/27/19 15:26,"820 Sitabuldi Main Road St, Bengaluru, Ch 123589"
196950,Bose SoundSport Headphones,1,99.99,07/27/19 15:26,"820 Sitabuldi Main Road St, Bengaluru, Ch 123589"
196951,LG Washing Machine,1,600.0,07/16/19 17:31,"434 Center St, Noida, UP 123512"
196951,AA Batteries (4-pack),1,3.84,07/16/19 17:31,"434 Center St, Noida, UP 123512"
,,,,,
196952,USB-C Charging Cable,1,11.95,07/19/19 12:25,"570 Madison St, Kolkata, TL 135523"
196953,20in Monitor,1,109.99,07/29/19 17:04,"425 Commercial Street St, Noida, UP 123512"
196954,LG Washing Machine,1,600.0,07/23/19 22:26,"334 4th St, Rewari, Hr 123500"
196955,Google Phone,1,600,07/18/19 16:59,"754 10th St, Rewari, Hr 123500"
196956,AA Batteries (4-pack),1,3.84,07/01/19 07:58,"875 MG Road Bangalore St, Noida, UP 123512"
196957,ThinkPad Laptop,1,999.99,07/16/19 09:37,"360 Highland St, Rewari, Hr 123500"
196958,USB-C Charging Cable,1,11.95,07/16/19 07:21,"404 Jagadamba Centre St, New Delhi, Dl 122400"
196959,AA Batteries (4-pack),2,3.84,07/16/19 11:42,"623 Elm St, Noida, Hr 132500"
196960,AAA Batteries (4-pack),1,2.99,07/04/19 12:32,"217 Sitabuldi Main Road St, New Delhi, Dl 122400"
196960,Apple Airpods Headphones,1,150,07/04/19 12:32,"217 Sitabuldi Main Road St, New Delhi, Dl 122400"
196961,USB-C Charging Cable,1,11.95,07/02/19 16:54,"428 4th St, Rewari, Hr 123500"
196962,AA Batteries (4-pack),1,3.84,07/20/19 15:09,"757 5th St, Noida, UP 123512"
196963,USB-C Charging Cable,1,11.95,07/10/19 09:18,"415 13th St, Pune, MH 123249"
196964,USB-C Charging Cable,1,11.95,07/07/19 19:53,"636 South St, Kolkata, TL 135523"
196965,AAA Batteries (4-pack),1,2.99,07/29/19 16:57,"55 Jagadamba Centre St, Surat, GU 129870"
196966,AAA Batteries (4-pack),1,2.99,07/26/19 11:11,"87 River St, Indore, In 126756"
196967,AAA Batteries (4-pack),1,2.99,07/14/19 00:10,"914 Main St, Indore, In 126756"
196968,Wired Headphones,1,11.99,07/23/19 11:37,"362 14th St, Noida, UP 123512"
196969,27in 4K Gaming Monitor,1,389.99,07/02/19 15:31,"671 12th St, Bengaluru, Ch 123589"
196970,Lightning Charging Cable,2,14.95,07/23/19 06:50,"443 14th St, Bengaluru, Ch 123589"
196971,AA Batteries (4-pack),1,3.84,07/23/19 11:14,"914 Connaught Place St, Kolkata, TL 135523"
196972,AA Batteries (4-pack),1,3.84,07/27/19 21:08,"613 Commercial Street St, Rewari, Hr 123500"
196973,USB-C Charging Cable,1,11.95,07/12/19 10:17,"957 Dogwood St, Rewari, Hr 123500"
196974,Macbook Pro Laptop,1,1700,07/31/19 18:31,"57 Hickory St, Indore, In 126756"
196975,AA Batteries (4-pack),2,3.84,07/07/19 13:47,"512 Forest St, Rewari, Hr 123500"
196976,AA Batteries (4-pack),1,3.84,07/30/19 12:26,"255 14th St, Noida, UP 123512"
196977,Wired Headphones,1,11.99,07/23/19 04:46,"954 Main St, Surat, GU 129870"
196978,Google Phone,1,600,07/14/19 20:06,"198 West St, New Delhi, Dl 122400"
196978,USB-C Charging Cable,1,11.95,07/14/19 20:06,"198 West St, New Delhi, Dl 122400"
196979,Wired Headphones,1,11.99,07/22/19 21:05,"819 9th St, Noida, UP 123512"
196980,Wired Headphones,1,11.99,07/04/19 19:09,"465 Ridge St, Noida, UP 123512"
196981,27in FHD Monitor,1,149.99,07/11/19 17:02,"870 Meadow St, Noida, UP 123512"
196982,27in 4K Gaming Monitor,1,389.99,07/27/19 09:07,"553 Main St, Kolkata, TL 135523"
196983,USB-C Charging Cable,1,11.95,07/17/19 22:13,"99 Willow St, Indore, In 126756"
196984,AA Batteries (4-pack),3,3.84,07/21/19 22:34,"238 9th St, Bengaluru, Ch 123589"
196985,Wired Headphones,1,11.99,07/19/19 12:08,"896 South St, Rewari, Hr 123500"
196986,AA Batteries (4-pack),2,3.84,07/07/19 19:34,"732 5th St, Rewari, Hr 123500"
196987,Bose SoundSport Headphones,1,99.99,07/05/19 20:56,"269 Forest St, Rewari, Hr 123500"
196988,Apple Airpods Headphones,1,150,07/08/19 17:57,"347 12th St, Kolkata, TL 135523"
196989,Google Phone,1,600,07/26/19 14:17,"329 Rajpath St, New Delhi, Dl 122400"
196990,Bose SoundSport Headphones,1,99.99,07/17/19 11:22,"292 West St, Kolkata, TL 135523"
196991,USB-C Charging Cable,1,11.95,07/10/19 18:02,"304 8th St, Indore, In 126756"
196992,AA Batteries (4-pack),1,3.84,07/20/19 10:50,"759 13th St, Rewari, Hr 123500"
196992,AA Batteries (4-pack),1,3.84,07/20/19 10:50,"759 13th St, Rewari, Hr 123500"
196993,Lightning Charging Cable,1,14.95,07/11/19 09:24,"372 Park St, Rewari, Hr 123500"
196994,Apple Airpods Headphones,1,150,07/07/19 22:04,"471 Sunset St, Rewari, Hr 123500"
196995,Lightning Charging Cable,1,14.95,07/11/19 11:25,"843 Rajpath St, Rewari, Hr 123500"
196996,Bose SoundSport Headphones,1,99.99,07/08/19 09:32,"526 Madison St, New Delhi, Dl 122400"
196997,Google Phone,1,600,07/13/19 14:38,"582 Colaba causeway St, Surat, GU 129870"
196998,Macbook Pro Laptop,1,1700,07/19/19 22:33,"434 Commercial Street St, Rewari, Hr 123500"
196999,Apple Airpods Headphones,1,150,07/13/19 14:20,"468 South St, New Delhi, Dl 122400"
197000,iPhone,1,700,07/17/19 20:06,"740 Willow St, Bengaluru, Ch 123589"
197001,Apple Airpods Headphones,1,150,07/05/19 15:26,"828 South St, Rewari, Hr 123500"
197002,Lightning Charging Cable,1,14.95,07/27/19 11:19,"246 5th St, Rewari, Hr 123500"
197003,Apple Airpods Headphones,1,150,07/10/19 17:12,"1 Madison St, Noida, UP 123512"
197004,USB-C Charging Cable,1,11.95,07/12/19 20:59,"143 Park St, Surat, GU 129870"
197005,Wired Headphones,1,11.99,07/27/19 10:09,"850 Lakeview St, Indore, In 126756"
197006,27in 4K Gaming Monitor,1,389.99,07/05/19 19:48,"489 Park St, Rewari, Hr 123500"
197007,Lightning Charging Cable,1,14.95,07/13/19 18:07,"132 Spruce St, Rewari, Hr 123500"
197008,Bose SoundSport Headphones,1,99.99,07/18/19 15:38,"517 Colaba causeway St, Noida, UP 123512"
197009,USB-C Charging Cable,1,11.95,07/04/19 14:48,"604 Center St, Rewari, Hr 123500"
197010,Macbook Pro Laptop,1,1700,07/14/19 17:16,"304 Sunset St, Indore, In 126756"
197011,AAA Batteries (4-pack),4,2.99,07/20/19 21:33,"228 Hazratganj St, Bengaluru, Ch 123589"
197012,Lightning Charging Cable,2,14.95,07/29/19 12:51,"260 12th St, Rewari, Hr 123500"
197013,Apple Airpods Headphones,1,150,07/19/19 22:18,"319 Jagadamba Centre St, Noida, UP 123512"
197014,27in FHD Monitor,1,149.99,07/16/19 14:59,"361 North St, Noida, Hr 132500"
197015,Lightning Charging Cable,1,14.95,07/15/19 10:40,"741 West St, Rewari, Hr 123500"
197016,AA Batteries (4-pack),1,3.84,07/05/19 11:59,"584 Highland St, Rewari, Hr 123500"
197017,AA Batteries (4-pack),1,3.84,07/08/19 18:03,"94 Hickory St, Bengaluru, Ch 123589"
197018,Lightning Charging Cable,1,14.95,07/27/19 23:53,"371 Maple St, Rewari, Hr 123500"
197019,27in 4K Gaming Monitor,1,389.99,07/27/19 13:25,"280 Madison St, Indore, In 126756"
197020,Lightning Charging Cable,1,14.95,07/17/19 18:24,"896 4th St, Rewari, Hr 123500"
197021,USB-C Charging Cable,1,11.95,07/27/19 15:22,"558 Colaba causeway St, Noida, UP 123512"
197022,Macbook Pro Laptop,1,1700,07/27/19 10:11,"650 Center St, Bengaluru, Ch 123589"
197023,Wired Headphones,1,11.99,07/23/19 17:29,"938 Center St, Noida, Hr 132500"
197024,AAA Batteries (4-pack),3,2.99,07/31/19 10:29,"476 11th St, Indore, In 126756"
197025,Apple Airpods Headphones,1,150,07/05/19 18:28,"784 MG Road Bangalore St, Noida, Hr 132500"
197026,ThinkPad Laptop,1,999.99,07/04/19 20:41,"859 8th St, Rewari, Hr 123500"
197027,AA Batteries (4-pack),1,3.84,07/18/19 21:08,"874 9th St, Indore, In 126756"
197028,20in Monitor,1,109.99,07/18/19 19:45,"410 6th St, Kolkata, TL 135523"
197029,Bose SoundSport Headphones,1,99.99,07/06/19 14:12,"236 2nd St, Rewari, Hr 123500"
197030,AA Batteries (4-pack),1,3.84,07/21/19 23:33,"663 Hill St, Indore, In 126756"
197031,AA Batteries (4-pack),2,3.84,07/21/19 18:02,"107 10th St, New Delhi, Dl 122400"
197032,Flatscreen TV,1,300,07/06/19 06:41,"951 South St, Rewari, Hr 123500"
197033,AA Batteries (4-pack),1,3.84,07/10/19 20:01,"272 Highland St, Rewari, Hr 123500"
197034,27in 4K Gaming Monitor,1,389.99,07/22/19 22:22,"292 Meadow St, Kolkata, TL 135523"
197035,Lightning Charging Cable,1,14.95,07/30/19 14:09,"566 Hazratganj St, New Delhi, Dl 122400"
197036,Wired Headphones,1,11.99,07/16/19 11:44,"888 North St, Noida, UP 123512"
197037,Bose SoundSport Headphones,1,99.99,07/03/19 11:48,"56 Adams St, New Delhi, Dl 122400"
197038,iPhone,1,700,07/29/19 18:04,"922 Park St, Noida, UP 123512"
197039,Lightning Charging Cable,1,14.95,07/05/19 18:15,"377 2nd St, Pune, MH 123249"
197040,Apple Airpods Headphones,1,150,07/16/19 12:06,"459 2nd St, Bengaluru, Ch 123589"
197041,AAA Batteries (4-pack),1,2.99,07/06/19 23:24,"631 4th St, Rewari, Hr 123500"
197042,AA Batteries (4-pack),1,3.84,07/08/19 14:41,"875 Rajpath St, Kolkata, TL 135523"
197043,Bose SoundSport Headphones,1,99.99,07/26/19 20:45,"713 Hill St, Surat, GU 129870"
197044,Lightning Charging Cable,2,14.95,07/27/19 19:51,"174  Fontainhas St, Ahmedabad, GU 128700"
197045,AA Batteries (4-pack),1,3.84,07/05/19 19:51,"485 8th St, Bengaluru, Ch 123589"
197046,Apple Airpods Headphones,1,150,07/07/19 05:45,"362 Meadow St, Kolkata, TL 135523"
197047,Wired Headphones,1,11.99,07/25/19 13:47,"517 Dogwood St, Ahmedabad, GU 128700"
197048,AA Batteries (4-pack),2,3.84,07/12/19 14:37,"395 Center St, New Delhi, Dl 122400"
197049,AA Batteries (4-pack),1,3.84,07/13/19 13:07,"708 8th St, Noida, UP 123512"
197050,AAA Batteries (4-pack),3,2.99,07/16/19 19:01,"53 Dogwood St, Kolkata, TL 135523"
197051,Lightning Charging Cable,1,14.95,07/24/19 00:46,"580 Cherry St, Bengaluru, Ch 123589"
197052,Macbook Pro Laptop,1,1700,07/31/19 21:59,"249 Adams St, Bengaluru, Ch 123589"
197053,USB-C Charging Cable,1,11.95,07/06/19 15:31,"217 Hill St, Rewari, Hr 123500"
197054,Lightning Charging Cable,1,14.95,07/23/19 21:09,"100 Cherry St, Noida, Hr 132500"
197055,AA Batteries (4-pack),1,3.84,07/02/19 16:26,"706 MG Road Bangalore St, Kolkata, TL 135523"
197056,Macbook Pro Laptop,1,1700,07/05/19 13:21,"934 Park St, Rewari, Hr 123500"
197057,iPhone,1,700,07/15/19 12:06,"450 Dogwood St, Pune, MH 123249"
197058,Apple Airpods Headphones,1,150,07/21/19 21:51,"66 Commercial Street St, Noida, UP 123512"
197059,Apple Airpods Headphones,1,150,07/29/19 20:51,"500 Dadabhai Naoroji Road St, Surat, GU 129870"
197060,AAA Batteries (4-pack),1,2.99,07/29/19 17:21,"741  Fontainhas St, Noida, UP 123512"
197061,ThinkPad Laptop,1,999.99,07/26/19 16:23,"704 Elm St, Noida, UP 123512"
197062,iPhone,1,700,07/12/19 16:26,"783 Lake St, Kolkata, TL 135523"
197063,Wired Headphones,1,11.99,07/01/19 21:20,"244 Madison St, Noida, UP 123512"
197064,AA Batteries (4-pack),1,3.84,07/26/19 00:33,"53 North St, Bengaluru, Ch 123589"
197065,Vareebadd Phone,1,400,07/03/19 23:46,"118 Cherry St, Noida, UP 123512"
197066,Bose SoundSport Headphones,1,99.99,07/15/19 06:01,"814 Forest St, Kolkata, TL 135523"
197067,Bose SoundSport Headphones,1,99.99,07/10/19 13:30,"221 10th St, Kolkata, TL 135523"
197068,AAA Batteries (4-pack),1,2.99,07/05/19 21:07,"13 7th St, New Delhi, Dl 122400"
197069,ThinkPad Laptop,1,999.99,07/07/19 09:05,"221 Spruce St, Noida, Hr 132500"
197070,Macbook Pro Laptop,1,1700,07/06/19 21:08,"909 Lake St, Ahmedabad, GU 128700"
197071,Macbook Pro Laptop,1,1700,07/02/19 11:24,"930 Willow St, Kolkata, TL 135523"
197072,AA Batteries (4-pack),1,3.84,07/26/19 10:46,"100 West St, Rewari, Hr 123500"
197073,USB-C Charging Cable,1,11.95,07/17/19 17:59,"344 River St, Surat, GU 129870"
197074,34in Ultrawide Monitor,1,379.99,07/01/19 19:26,"554 7th St, Indore, In 126756"
197075,27in 4K Gaming Monitor,1,389.99,07/19/19 20:27,"391 Main St, Rewari, Hr 123500"
197076,AAA Batteries (4-pack),4,2.99,07/19/19 11:04,"7 Commercial Street St, Kolkata, TL 135523"
197077,AA Batteries (4-pack),2,3.84,07/16/19 19:13,"95 4th St, New Delhi, Dl 122400"
197078,Flatscreen TV,1,300,07/02/19 20:24,"916 Willow St, Ahmedabad, GU 128700"
197079,Macbook Pro Laptop,1,1700,07/08/19 17:51,"893 Dadabhai Naoroji Road St, Rewari, Hr 123500"
197080,20in Monitor,1,109.99,07/29/19 15:06,"618 Connaught Place St, Rewari, Hr 123500"
197081,AA Batteries (4-pack),2,3.84,07/04/19 17:37,"533 9th St, Noida, UP 123512"
197082,AAA Batteries (4-pack),1,2.99,07/16/19 17:38,"798 North St, Rewari, Hr 123500"
197083,Lightning Charging Cable,1,14.95,07/15/19 09:57,"118 Forest St, Rewari, Hr 123500"
197084,LG Washing Machine,1,600.0,07/08/19 10:12,"329 Lake St, Noida, UP 123512"
197085,AA Batteries (4-pack),1,3.84,07/20/19 09:30,"105 10th St, Bengaluru, Ch 123589"
197086,AA Batteries (4-pack),3,3.84,07/27/19 17:08,"852 6th St, Noida, UP 123512"
197087,Wired Headphones,1,11.99,07/09/19 21:29,"932 5th St, Rewari, Hr 123500"
197088,34in Ultrawide Monitor,1,379.99,07/30/19 11:52,"276 Willow St, Rewari, Hr 123500"
197089,Wired Headphones,1,11.99,07/09/19 23:57,"263 Lakeview St, Indore, In 126756"
197090,AAA Batteries (4-pack),1,2.99,07/04/19 08:41,"691 Hill St, Bengaluru, Ch 123589"
197091,Bose SoundSport Headphones,1,99.99,07/09/19 08:03,"421 5th St, Noida, UP 123512"
197092,Lightning Charging Cable,1,14.95,07/13/19 13:18,"729 11th St, Rewari, Hr 123500"
197093,Wired Headphones,1,11.99,07/12/19 19:17,"64 8th St, Surat, GU 129870"
197094,Flatscreen TV,1,300,07/29/19 18:18,"543 Maple St, Rewari, Hr 123500"
197095,Wired Headphones,1,11.99,07/04/19 16:56,"228 Meadow St, Rewari, Hr 123500"
197096,USB-C Charging Cable,1,11.95,07/06/19 14:05,"48 Highland St, Rewari, Hr 123500"
197097,Macbook Pro Laptop,1,1700,07/17/19 18:28,"640 7th St, Rewari, Hr 123500"
197098,AA Batteries (4-pack),1,3.84,07/18/19 12:00,"246 Adams St, Rewari, Hr 123500"
197099,27in FHD Monitor,1,149.99,07/05/19 12:39,"268 Jagadamba Centre St, Rewari, Hr 123500"
197100,Lightning Charging Cable,1,14.95,07/02/19 20:54,"726 Rajpath St, Indore, In 126756"
197101,Apple Airpods Headphones,1,150,07/06/19 10:24,"310 Sitabuldi Main Road St, Noida, UP 123512"
197102,Macbook Pro Laptop,1,1700,07/30/19 15:33,"326 Hazratganj St, Rewari, Hr 123500"
197103,34in Ultrawide Monitor,1,379.99,07/07/19 17:41,"236 Lake St, Kolkata, TL 135523"
197104,Lightning Charging Cable,1,14.95,07/29/19 15:48,"801 Elm St, Noida, UP 123512"
197105,Macbook Pro Laptop,1,1700,07/19/19 19:04,"915 Maple St, New Delhi, Dl 122400"
,,,,,
197106,Wired Headphones,2,11.99,07/08/19 17:08,"43 4th St, Surat, GU 129870"
197107,AA Batteries (4-pack),2,3.84,07/08/19 13:14,"965 11th St, Surat, GU 129870"
197108,USB-C Charging Cable,1,11.95,07/18/19 20:18,"231 Park St, Bengaluru, Ch 123589"
197109,27in 4K Gaming Monitor,1,389.99,07/15/19 18:24,"397 Commercial Street St, Bengaluru, Ch 123589"
197109,Bose SoundSport Headphones,1,99.99,07/15/19 18:24,"397 Commercial Street St, Bengaluru, Ch 123589"
197110,Wired Headphones,1,11.99,07/31/19 23:44,"324 South St, Kolkata, TL 135523"
197111,27in FHD Monitor,1,149.99,07/15/19 22:01,"744 Spruce St, Bengaluru, Ch 123589"
197112,USB-C Charging Cable,1,11.95,07/25/19 21:18,"486 Madison St, New Delhi, Dl 122400"
197113,AA Batteries (4-pack),1,3.84,07/30/19 12:18,"934 6th St, Bengaluru, Ch 123589"
197114,27in 4K Gaming Monitor,1,389.99,07/25/19 14:15,"541 1st St, New Delhi, Dl 122400"
197115,Google Phone,1,600,07/29/19 19:53,"952 9th St, Pune, MH 123249"
197116,Macbook Pro Laptop,1,1700,07/21/19 15:05,"313 Connaught Place St, Rewari, Hr 123500"
197117,Apple Airpods Headphones,1,150,07/13/19 14:33,"282 Lake St, Rewari, Hr 123500"
197118,Bose SoundSport Headphones,1,99.99,07/30/19 01:30,"711 6th St, Bengaluru, Ch 123589"
197119,AA Batteries (4-pack),1,3.84,07/19/19 10:58,"945 Rajpath St, Pune, MH 123249"
197120,20in Monitor,1,109.99,07/05/19 16:05,"110 MG Road Bangalore St, Kolkata, TL 135523"
197121,USB-C Charging Cable,1,11.95,07/14/19 23:07,"459 Forest St, Noida, Hr 132500"
197122,USB-C Charging Cable,1,11.95,07/26/19 18:05,"699 6th St, Pune, MH 123249"
197123,Wired Headphones,1,11.99,07/08/19 13:36,"480 Connaught Place St, Indore, In 126756"
197124,Macbook Pro Laptop,1,1700,07/03/19 11:11,"35 Cherry St, Noida, UP 123512"
197125,Apple Airpods Headphones,1,150,07/29/19 22:12,"879 5th St, Kolkata, TL 135523"
197126,Wired Headphones,1,11.99,07/04/19 10:43,"550 1st St, Rewari, Hr 123500"
197127,Wired Headphones,1,11.99,07/20/19 12:23,"755 9th St, Noida, Hr 132500"
197128,Bose SoundSport Headphones,1,99.99,07/05/19 16:00,"763 West St, Bengaluru, Ch 123589"
197129,AAA Batteries (4-pack),2,2.99,07/27/19 09:34,"591 8th St, Noida, Hr 132500"
197130,Bose SoundSport Headphones,1,99.99,07/19/19 17:05,"507 Main St, Kolkata, TL 135523"
197131,27in FHD Monitor,1,149.99,07/13/19 08:43,"644 6th St, Pune, MH 123249"
197132,Lightning Charging Cable,1,14.95,07/28/19 10:14,"749 2nd St, Surat, GU 129870"
197133,Apple Airpods Headphones,1,150,07/09/19 15:31,"772 Highland St, New Delhi, Dl 122400"
197134,Apple Airpods Headphones,1,150,07/23/19 12:52,"197 Jagadamba Centre St, Rewari, Hr 123500"
197135,Lightning Charging Cable,1,14.95,07/27/19 16:05,"431 Center St, Rewari, Hr 123500"
197136,34in Ultrawide Monitor,1,379.99,07/27/19 13:57,"70 Hill St, Bengaluru, Ch 123589"
197137,iPhone,1,700,07/28/19 19:36,"478 Adams St, Rewari, Hr 123500"
197137,20in Monitor,1,109.99,07/28/19 19:36,"478 Adams St, Rewari, Hr 123500"
197138,27in FHD Monitor,1,149.99,07/12/19 08:09,"79 Meadow St, Bengaluru, Ch 123589"
197139,Bose SoundSport Headphones,1,99.99,07/30/19 12:41,"680 Highland St, Bengaluru, Ch 123589"
197140,Apple Airpods Headphones,1,150,07/19/19 21:01,"459 Ridge St, Noida, UP 123512"
197141,Apple Airpods Headphones,1,150,07/29/19 10:27,"26 Park St, Rewari, Hr 123500"
197141,ThinkPad Laptop,1,999.99,07/29/19 10:27,"26 Park St, Rewari, Hr 123500"
197142,AA Batteries (4-pack),2,3.84,07/05/19 16:47,"638 Elm St, Indore, In 126756"
197143,USB-C Charging Cable,1,11.95,07/10/19 20:41,"876 Highland St, Rewari, Hr 123500"
197144,Wired Headphones,1,11.99,07/20/19 10:06,"450 Hill St, Pune, MH 123249"
197145,Bose SoundSport Headphones,1,99.99,07/15/19 17:49,"695 Dadabhai Naoroji Road St, Bengaluru, Ch 123589"
197146,27in FHD Monitor,1,149.99,07/20/19 08:21,"580 Spruce St, New Delhi, Dl 122400"
197147,USB-C Charging Cable,1,11.95,07/10/19 17:52,"723 Sunset St, Rewari, Hr 123500"
197148,USB-C Charging Cable,1,11.95,07/23/19 22:47,"960 Maple St, Rewari, Hr 123500"
