Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
174171,Macbook Pro Laptop,1,1700.0,05/19/19 10:48,"135 Willow St, New Delhi, Dl 122400"
174172,Bose SoundSport Headphones,1,99.99,05/29/19 18:10,"462 8th St, Bengaluru, Ch 123589"
174173,Apple Airpods Headphones,1,150.0,05/25/19 15:55,"423 2nd St, Noida, Hr 132500"
174174,Apple Airpods Headphones,1,150.0,05/17/19 13:58,"695 Dadabhai Naoroji Road St, Rewari, Hr 123500"
174175,Macbook Pro Laptop,1,1700.0,05/07/19 18:05,"808 Highland St, Noida, UP 123512"
174176,AAA Batteries (4-pack),1,2.99,05/04/19 08:49,"442 Sunset St, Surat, GU 129870"
174177,iPhone,1,700.0,05/23/19 16:12,"482 Forest St, Noida, UP 123512"
174177,Wired Headphones,1,11.99,05/23/19 16:12,"482 Forest St, Noida, UP 123512"
174178,Lightning Charging Cable,1,14.95,05/20/19 11:49,"213 Lake St, Kolkata, TL 135523"
174179,AAA Batteries (4-pack),1,2.99,05/15/19 18:44,"813 Sunset St, Rewari, Hr 123500"
174180,27in 4K Gaming Monitor,1,389.99,05/18/19 19:28,"403 River St, Kolkata, TL 135523"
174181,AA Batteries (4-pack),1,3.84,05/25/19 21:18,"804 MG Road Bangalore St, Noida, UP 123512"
174182,AA Batteries (4-pack),1,3.84,05/02/19 11:13,"712 Lake St, Noida, UP 123512"
174183,AA Batteries (4-pack),1,3.84,05/19/19 19:11,"300 14th St, Indore, In 126756"
174184,AAA Batteries (4-pack),1,2.99,05/26/19 23:58,"79 Highland St, Pune, MH 123249"
174185,27in 4K Gaming Monitor,1,389.99,05/21/19 11:08,"131 Elm St, Rewari, Hr 123500"
174186,iPhone,1,700.0,05/10/19 18:46,"449 Elm St, Kolkata, TL 135523"
174186,Lightning Charging Cable,1,14.95,05/10/19 18:46,"449 Elm St, Kolkata, TL 135523"
174186,Wired Headphones,1,11.99,05/10/19 18:46,"449 Elm St, Kolkata, TL 135523"
174187,ThinkPad Laptop,1,999.99,05/26/19 16:17,"653 South St, Kolkata, TL 135523"
174188,USB-C Charging Cable,1,11.95,05/20/19 22:07,"707 Hickory St, Indore, In 126756"
174189,Wired Headphones,5,11.99,05/29/19 17:02,"910 Hill St, Noida, Hr 132500"
174190,USB-C Charging Cable,1,11.95,05/06/19 18:19,"127 4th St, Bengaluru, Ch 123589"
174191,34in Ultrawide Monitor,1,379.99,05/22/19 08:52,"372 North St, Rewari, Hr 123500"
174192,Vareebadd Phone,1,400.0,05/03/19 21:43,"882 Elm St, Noida, Hr 132500"
174192,USB-C Charging Cable,1,11.95,05/03/19 21:43,"882 Elm St, Noida, Hr 132500"
174193,Bose SoundSport Headphones,1,99.99,05/28/19 09:06,"258 Madison St, Kolkata, TL 135523"
174194,USB-C Charging Cable,1,11.95,05/24/19 10:57,"106 5th St, Rewari, Hr 123500"
174195,Lightning Charging Cable,1,14.95,05/01/19 20:24,"483 West St, Pune, MH 123249"
174196,Wired Headphones,2,11.99,05/23/19 22:23,"520 Adams St, Bengaluru, Ch 123589"
174197,AA Batteries (4-pack),3,3.84,05/16/19 16:55,"952 Dogwood St, Noida, Hr 132500"
174198,Flatscreen TV,1,300.0,05/20/19 14:38,"662 South St, Rewari, Hr 123500"
174199,Wired Headphones,1,11.99,05/13/19 13:34,"873 MG Road Bangalore St, Noida, UP 123512"
174200,Lightning Charging Cable,1,14.95,05/13/19 15:29,"23 1st St, Kolkata, TL 135523"
174201,Lightning Charging Cable,1,14.95,05/02/19 16:17,"967 Ridge St, Noida, Hr 132500"
174202,Google Phone,1,600.0,05/18/19 20:41,"371 Hill St, Noida, UP 123512"
174203,iPhone,1,700.0,05/03/19 11:13,"908 Spruce St, Noida, Hr 132500"
174203,Lightning Charging Cable,1,14.95,05/03/19 11:13,"908 Spruce St, Noida, Hr 132500"
174204,Apple Airpods Headphones,1,150.0,05/24/19 15:56,"932 10th St, Indore, In 126756"
174205,AAA Batteries (4-pack),1,2.99,05/21/19 02:31,"403 1st St, Noida, Hr 132500"
174206,Apple Airpods Headphones,1,150.0,05/06/19 23:04,"135 Willow St, New Delhi, Dl 122400"
174207,USB-C Charging Cable,1,11.95,05/03/19 22:02,"802 7th St, Rewari, Hr 123500"
174208,Lightning Charging Cable,1,14.95,05/20/19 13:25,"819 Spruce St, Pune, MH 123249"
174209,AA Batteries (4-pack),1,3.84,05/17/19 09:54,"899 12th St, Rewari, Hr 123500"
174210,Bose SoundSport Headphones,1,99.99,05/05/19 06:52,"985 Spruce St, Ahmedabad, GU 128700"
174211,AAA Batteries (4-pack),1,2.99,05/02/19 10:07,"523 Maple St, Indore, In 126756"
174212,Apple Airpods Headphones,1,150.0,05/30/19 18:19,"952 1st St, Noida, UP 123512"
174213,Wired Headphones,1,11.99,05/08/19 09:53,"448 12th St, Noida, UP 123512"
174214,iPhone,1,700.0,05/07/19 18:46,"512 Dogwood St, Noida, UP 123512"
174215,AA Batteries (4-pack),1,3.84,05/09/19 11:58,"895 5th St, Noida, Hr 132500"
174216,AAA Batteries (4-pack),1,2.99,05/27/19 16:23,"390 7th St, Rewari, Hr 123500"
174217,Apple Airpods Headphones,1,150.0,05/17/19 14:00,"932 Rajpath St, Rewari, Hr 123500"
174217,Lightning Charging Cable,1,14.95,05/17/19 14:00,"932 Rajpath St, Rewari, Hr 123500"
174218,Bose SoundSport Headphones,1,99.99,05/04/19 16:19,"235 6th St, Bengaluru, Ch 123589"
174219,Macbook Pro Laptop,1,1700.0,05/20/19 21:32,"531 2nd St, Pune, MH 123249"
174220,USB-C Charging Cable,1,11.95,05/29/19 13:04,"264 14th St, Rewari, Hr 123500"
174221,ThinkPad Laptop,1,999.99,05/17/19 19:11,"731 Adams St, Bengaluru, Ch 123589"
174222,Vareebadd Phone,1,400.0,05/12/19 15:58,"715 Ridge St, Kolkata, TL 135523"
174223,Lightning Charging Cable,1,14.95,05/10/19 13:38,"695 Lake St, Rewari, Hr 123500"
174224,Bose SoundSport Headphones,1,99.99,05/19/19 19:11,"213 Dadabhai Naoroji Road St, Noida, Hr 132500"
174225,AAA Batteries (4-pack),1,2.99,05/27/19 10:37,"6 5th St, Rewari, Hr 123500"
174226,Wired Headphones,1,11.99,05/10/19 18:58,"506 Center St, Rewari, Hr 123500"
174227,Lightning Charging Cable,1,14.95,05/28/19 14:19,"989 Hazratganj St, Rewari, Hr 123500"
174228,Lightning Charging Cable,1,14.95,05/25/19 14:26,"228 Rajpath St, Noida, Hr 132500"
174229,AA Batteries (4-pack),1,3.84,05/27/19 14:38,"839 Lake St, Rewari, Hr 123500"
174230,Vareebadd Phone,1,400.0,05/01/19 06:51,"494 Connaught Place St, New Delhi, Dl 122400"
174231,34in Ultrawide Monitor,1,379.99,05/08/19 13:15,"754 Cherry St, Rewari, Hr 123500"
174232,Google Phone,1,600.0,05/21/19 20:00,"205 Forest St, Kolkata, TL 135523"
174233,Lightning Charging Cable,1,14.95,05/22/19 09:39,"67 Willow St, Noida, Hr 132500"
174234,27in FHD Monitor,1,149.99,05/11/19 16:39,"827 Main St, Noida, UP 123512"
174235,Bose SoundSport Headphones,1,99.99,05/01/19 13:51,"663 Elm St, Rewari, Hr 123500"
174236,Wired Headphones,2,11.99,05/09/19 09:32,"667 Ridge St, Rewari, Hr 123500"
174237,iPhone,1,700.0,05/24/19 10:44,"494 Park St, Noida, UP 123512"
174238,ThinkPad Laptop,1,999.99,05/23/19 10:40,"19 2nd St, Rewari, Hr 123500"
174239,Apple Airpods Headphones,1,150.0,05/07/19 14:53,"969 7th St, Rewari, Hr 123500"
174240,USB-C Charging Cable,1,11.95,05/01/19 12:15,"916 2nd St, Indore, In 126756"
174241,ThinkPad Laptop,1,999.99,05/08/19 15:22,"107 Chestnut St, Kolkata, TL 135523"
174242,27in FHD Monitor,1,149.99,05/15/19 10:40,"191 12th St, Indore, In 126756"
174243,USB-C Charging Cable,2,11.95,05/15/19 15:38,"146 Connaught Place St, Rewari, Hr 123500"
174244,Lightning Charging Cable,1,14.95,05/20/19 17:22,"996 1st St, Noida, UP 123512"
174245,Bose SoundSport Headphones,1,99.99,05/13/19 01:01,"377 Willow St, Rewari, Hr 123500"
174246,Wired Headphones,1,11.99,05/21/19 14:50,"932 Park St, Bengaluru, Ch 123589"
174247,USB-C Charging Cable,1,11.95,05/21/19 12:45,"382 MG Road Bangalore St, Kolkata, TL 135523"
174248,AAA Batteries (4-pack),1,2.99,05/08/19 13:30,"113 River St, Noida, UP 123512"
174249,AAA Batteries (4-pack),2,2.99,05/02/19 11:02,"161 7th St, Rewari, Hr 123500"
174250,USB-C Charging Cable,1,11.95,05/31/19 13:42,"726 Main St, Rewari, Hr 123500"
174251,Apple Airpods Headphones,1,150.0,05/21/19 10:27,"967 South St, Kolkata, TL 135523"
174252,ThinkPad Laptop,1,999.99,05/14/19 11:18,"282 10th St, Noida, Hr 132500"
174253,USB-C Charging Cable,1,11.95,05/03/19 13:47,"543 12th St, Surat, GU 129870"
174254,AA Batteries (4-pack),1,3.84,05/22/19 18:09,"830 2nd St, Noida, UP 123512"
174255,27in 4K Gaming Monitor,1,389.99,05/02/19 20:40,"126 Park St, Pune, MH 123249"
174256,Apple Airpods Headphones,1,150.0,05/02/19 11:24,"526 Adams St, Noida, Hr 132500"
174257,27in FHD Monitor,1,149.99,05/17/19 16:43,"491 Willow St, Bengaluru, Ch 123589"
174258,AAA Batteries (4-pack),1,2.99,05/01/19 17:33,"819 13th St, Bengaluru, Ch 123589"
174259,Lightning Charging Cable,1,14.95,05/18/19 11:00,"876 Ridge St, Noida, UP 123512"
174260,USB-C Charging Cable,1,11.95,05/30/19 18:58,"441 2nd St, Noida, Hr 132500"
174261,AAA Batteries (4-pack),1,2.99,05/26/19 09:50,"276 14th St, Noida, UP 123512"
174262,Bose SoundSport Headphones,1,99.99,05/28/19 10:06,"446 Hill St, Rewari, Hr 123500"
174263,34in Ultrawide Monitor,1,379.99,05/31/19 12:00,"404 8th St, New Delhi, Dl 122400"
174264,USB-C Charging Cable,1,11.95,05/08/19 21:12,"633 Chestnut St, Bengaluru, Ch 123589"
174265,USB-C Charging Cable,1,11.95,05/08/19 09:34,"10 South St, Noida, UP 123512"
174266,AA Batteries (4-pack),3,3.84,05/12/19 11:20,"970 Hickory St, Bengaluru, Ch 123589"
174267,AAA Batteries (4-pack),1,2.99,05/18/19 21:01,"369 Sunset St, New Delhi, Dl 122400"
174268,Apple Airpods Headphones,1,150.0,05/01/19 12:17,"927 8th St, Bengaluru, Ch 123589"
174269,AA Batteries (4-pack),2,3.84,05/15/19 09:44,"816 Dadabhai Naoroji Road St, Bengaluru, Ch 123589"
174270,AA Batteries (4-pack),1,3.84,05/08/19 21:44,"954 Willow St, Kolkata, TL 135523"
174271,AA Batteries (4-pack),1,3.84,05/10/19 11:41,"188 Commercial Street St, Rewari, Hr 123500"
174272,Bose SoundSport Headphones,1,99.99,05/23/19 19:00,"256 South St, Noida, UP 123512"
174273,Flatscreen TV,1,300.0,05/09/19 17:23,"291 Colaba causeway St, Rewari, Hr 123500"
174274,Bose SoundSport Headphones,1,99.99,05/19/19 16:22,"83 Connaught Place St, Kolkata, TL 135523"
174275,Apple Airpods Headphones,1,150.0,05/21/19 17:53,"576 Rajpath St, Noida, UP 123512"
174276,27in 4K Gaming Monitor,1,389.99,05/10/19 22:10,"958 6th St, Rewari, Hr 123500"
174277,Lightning Charging Cable,1,14.95,05/14/19 08:42,"941 Connaught Place St, Noida, UP 123512"
174278,AA Batteries (4-pack),1,3.84,05/06/19 01:03,"287 Elm St, Bengaluru, Ch 123589"
174279,Wired Headphones,1,11.99,05/01/19 22:22,"815 Sitabuldi Main Road St, Noida, UP 123512"
174280,27in 4K Gaming Monitor,1,389.99,05/31/19 09:28,"406 Connaught Place St, Noida, Hr 132500"
174281,AA Batteries (4-pack),1,3.84,05/08/19 16:05,"349 5th St, Noida, UP 123512"
174282,Flatscreen TV,1,300.0,05/18/19 00:28,"180 Forest St, Surat, GU 129870"
174283,Bose SoundSport Headphones,1,99.99,05/20/19 13:01,"627 Meadow St, Bengaluru, Ch 123589"
174284,iPhone,1,700.0,05/20/19 02:13,"611 Cherry St, Pune, MH 123249"
174285,Lightning Charging Cable,1,14.95,05/20/19 17:26,"439 Colaba causeway St, Noida, UP 123512"
174286,Lightning Charging Cable,1,14.95,05/14/19 19:18,"531 Lakeview St, Indore, In 126756"
174287,Lightning Charging Cable,1,14.95,05/28/19 23:01,"764 Lakeview St, Indore, In 126756"
174288,Vareebadd Phone,1,400.0,05/31/19 11:37,"431 7th St, Noida, Hr 132500"
174289,AAA Batteries (4-pack),1,2.99,05/07/19 19:21,"56 7th St, Indore, In 126756"
174290,Lightning Charging Cable,1,14.95,05/20/19 10:14,"781 Sunset St, Rewari, Hr 123500"
174291,20in Monitor,1,109.99,05/28/19 20:50,"800 10th St, Noida, UP 123512"
,,,,,
174292,AA Batteries (4-pack),2,3.84,05/22/19 13:17,"300 Jagadamba Centre St, Surat, GU 129870"
174293,Wired Headphones,1,11.99,05/07/19 09:16,"981 West St, Pune, MH 123249"
174294,Bose SoundSport Headphones,1,99.99,05/15/19 23:39,"59 Ridge St, Noida, UP 123512"
174295,LG Washing Machine,1,600.0,05/16/19 13:33,"295 West St, Indore, In 126756"
174296,AAA Batteries (4-pack),1,2.99,05/17/19 12:17,"240 Dadabhai Naoroji Road St, Noida, UP 123512"
174297,27in 4K Gaming Monitor,1,389.99,05/01/19 11:12,"83 Park St, Noida, Hr 132500"
174298,USB-C Charging Cable,1,11.95,05/28/19 23:50,"542 5th St, New Delhi, Dl 122400"
174299,AAA Batteries (4-pack),1,2.99,05/16/19 17:05,"254 Elm St, Pune, MH 123249"
174300,AAA Batteries (4-pack),3,2.99,05/11/19 21:27,"116 Elm St, Bengaluru, Ch 123589"
174301,Lightning Charging Cable,1,14.95,05/20/19 11:03,"636 Adams St, Rewari, Hr 123500"
174302,Wired Headphones,1,11.99,05/10/19 08:31,"263 2nd St, Surat, GU 129870"
174303,AA Batteries (4-pack),1,3.84,05/14/19 10:14,"399 Colaba causeway St, Pune, MH 123249"
174304,USB-C Charging Cable,1,11.95,05/17/19 16:39,"46 Spruce St, Bengaluru, Ch 123589"
174305,Lightning Charging Cable,1,14.95,05/31/19 16:33,"71 Hickory St, Bengaluru, Ch 123589"
174306,USB-C Charging Cable,1,11.95,05/02/19 18:04,"741 South St, Surat, GU 129870"
174307,34in Ultrawide Monitor,1,379.99,05/28/19 22:22,"872 West St, New Delhi, Dl 122400"
174308,34in Ultrawide Monitor,1,379.99,05/09/19 01:13,"642 Willow St, Surat, GU 129870"
174309,Wired Headphones,1,11.99,05/02/19 20:32,"102 Lake St, New Delhi, Dl 122400"
174310,AAA Batteries (4-pack),1,2.99,05/06/19 21:34,"371 Commercial Street St, Indore, In 126756"
174311,Bose SoundSport Headphones,1,99.99,05/18/19 16:22,"128 Meadow St, Rewari, Hr 123500"
174312,USB-C Charging Cable,1,11.95,05/29/19 11:19,"240 Dadabhai Naoroji Road St, Noida, UP 123512"
174313,Wired Headphones,1,11.99,05/27/19 17:27,"727 Park St, Noida, UP 123512"
174314,ThinkPad Laptop,1,999.99,05/02/19 13:13,"542 Sunset St, Rewari, Hr 123500"
174315,USB-C Charging Cable,1,11.95,05/18/19 08:25,"505 Maple St, Pune, MH 123249"
174316,iPhone,1,700,05/21/19 15:48,"22 Sunset St, Noida, UP 123512"
174317,Macbook Pro Laptop,1,1700,05/15/19 16:46,"888 West St, Noida, Hr 132500"
174318,Macbook Pro Laptop,1,1700,05/06/19 21:20,"146 Highland St, Pune, MH 123249"
174319,Apple Airpods Headphones,1,150,05/18/19 19:31,"9 MG Road Bangalore St, New Delhi, Dl 122400"
174320,Google Phone,1,600,05/31/19 10:01,"957 River St, Noida, Hr 132500"
174321,20in Monitor,1,109.99,05/04/19 10:15,"986 1st St, New Delhi, Dl 122400"
174322,Apple Airpods Headphones,1,150,05/09/19 09:33,"611 10th St, Bengaluru, Ch 123589"
174323,LG Dryer,1,600.0,05/27/19 16:09,"278 Park St, Noida, UP 123512"
174324,AA Batteries (4-pack),1,3.84,05/22/19 14:48,"826 Commercial Street St, Noida, UP 123512"
174325,AA Batteries (4-pack),2,3.84,05/05/19 09:22,"211 4th St, Kolkata, TL 135523"
174326,iPhone,1,700,05/25/19 07:44,"378 10th St, New Delhi, Dl 122400"
174327,Lightning Charging Cable,1,14.95,05/06/19 01:54,"402 Hazratganj St, Surat, GU 129870"
174328,Lightning Charging Cable,1,14.95,05/20/19 19:33,"691 Cherry St, Pune, MH 123249"
174329,Apple Airpods Headphones,1,150,05/04/19 17:48,"241 Maple St, Rewari, Hr 123500"
174330,27in 4K Gaming Monitor,1,389.99,05/27/19 23:03,"335 Rajpath St, Indore, In 126756"
174331,Bose SoundSport Headphones,1,99.99,05/01/19 17:23,"631 4th St, Noida, Hr 132500"
174331,Wired Headphones,1,11.99,05/01/19 17:23,"631 4th St, Noida, Hr 132500"
174332,Lightning Charging Cable,2,14.95,05/08/19 20:51,"853 6th St, Rewari, Hr 123500"
174333,Lightning Charging Cable,1,14.95,05/20/19 15:11,"189 Sunset St, Pune, MH 123249"
174334,Macbook Pro Laptop,1,1700,05/03/19 16:57,"355 Cherry St, Indore, In 126756"
174335,AA Batteries (4-pack),1,3.84,05/19/19 09:01,"577 West St, Noida, UP 123512"
174336,ThinkPad Laptop,1,999.99,05/16/19 10:44,"927 Jagadamba Centre St, Kolkata, TL 135523"
174337,AAA Batteries (4-pack),1,2.99,05/14/19 16:43,"654 5th St, Noida, Hr 132500"
174338,iPhone,1,700,05/07/19 09:59,"434 Adams St, Indore, In 126756"
174339,USB-C Charging Cable,1,11.95,05/03/19 11:14,"755 West St, New Delhi, Dl 122400"
174340,AAA Batteries (4-pack),1,2.99,05/25/19 12:13,"20 South St, Kolkata, TL 135523"
174341,27in 4K Gaming Monitor,1,389.99,05/07/19 09:08,"555 Rajpath St, New Delhi, Dl 122400"
174342,AA Batteries (4-pack),1,3.84,05/16/19 18:48,"259 4th St, Noida, UP 123512"
174343,AAA Batteries (4-pack),1,2.99,05/16/19 10:07,"200 Ridge St, Noida, Hr 132500"
174344,Google Phone,1,600,05/19/19 10:54,"954 Hazratganj St, Kolkata, TL 135523"
174345,AA Batteries (4-pack),1,3.84,05/05/19 17:43,"654 5th St, Noida, UP 123512"
174346,AA Batteries (4-pack),1,3.84,05/06/19 18:50,"371 West St, Kolkata, TL 135523"
174347,27in 4K Gaming Monitor,1,389.99,05/13/19 21:55,"368 Hazratganj St, Indore, In 126756"
174348,Lightning Charging Cable,1,14.95,05/19/19 14:09,"932 10th St, Rewari, Hr 123500"
174349,AAA Batteries (4-pack),1,2.99,05/31/19 16:28,"914 9th St, Rewari, Hr 123500"
174350,USB-C Charging Cable,1,11.95,05/24/19 00:44,"9 MG Road Bangalore St, Indore, In 126756"
